Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740514733753,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,99.88382720947266,99.55976867675781,0,0,0,0,22647.189453125,12395.604187011719,42.0709228515625,16833806336,10737418240,8432918528,0
200,1740514733753,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,39.958213806152344,22.109779357910156,62.64799499511719,21.922607421875,22.50696563720703,22.497169494628906,22.510231018066406,22.422088623046875,50.45268630981445,22.53852081298828,25.823760986328125,99.93470764160156,100,28.333114624023438,21.454689025878906,78.71724700927734,0,22647.29229736328,12395.683288574219,42.0709228515625,16833806336,10737418240,8433012736,0
200,1740514733954,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,5.120429992675781,0,11.89312744140625,0,0,0,1.15863037109375,10.811477661132813,2.9639511108398438,0,0.5338592529296875,47.02354049682617,73.52122497558594,0,0,17.53643035888672,0,22649.018798828125,12396.873718261719,42.07598876953125,16833806336,10737418240,8439255040,0
200,1740514734154,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0.12445068359375,0.1219940185546875,1.5917739868164063,0.1230010986328125,0.13460540771484375,0.139251708984375,0.13355255126953125,0.1305999755859375,0.12670135498046875,0.12670135498046875,0.9234085083007813,46.038429260253906,77.38577270507813,0.08258056640625,0.08928680419921875,9.121009826660156,0,22650.66033935547,12397.986999511719,42.07769775390625,16833806336,10737418240,8439099392,0
199,1740514734354,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,55.40277099609375,73.056884765625,0,0,7.864021301269531,0,22652.408447265625,12399.213500976563,42.078857421875,16833806336,10737418240,8439033856,0
204,1740514734554,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0.17723846435546875,0.09725189208984375,0.9426116943359375,0.094451904296875,0.119781494140625,0.120330810546875,0.11917877197265625,0.11767578125,0.0985565185546875,0.09765625,0.8797454833984375,73.28348541259766,53.525081634521484,0.0696258544921875,0.0822906494140625,6.8714752197265625,0,22654.03985595703,12400.320373535156,42.08013916015625,16833806336,10737418240,8437944320,0
199,1740514734759,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,53.766990661621094,63.09444046020508,0,0,2.1695480346679688,0,22655.716918945313,12401.50048828125,42.08111572265625,16833806336,10737418240,8438181888,0
200,1740514734959,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,2.4608154296875,2.4072952270507813,2.8600006103515625,2.4169845581054688,2.41644287109375,2.4169845581054688,2.5884933471679688,2.6084518432617188,2.4095458984375,2.4090042114257813,2.9824447631835938,73.13420867919922,36.277183532714844,2.3536300659179688,2.4072494506835938,3.4603424072265625,0,22657.170837402344,12402.527893066406,42.08111572265625,16833806336,10737418240,8438534144,0
200,1740514735159,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0.16295623779296875,0.16375732421875,0.1592559814453125,0.1590118408203125,0.16095733642578125,0.1605072021484375,0.159759521484375,0.1581573486328125,0.1643524169921875,0.16519927978515625,0.6662063598632813,83.95091247558594,19.97728729248047,0.136627197265625,0.1598052978515625,0.40283966064453125,0,22658.68798828125,12403.620727539063,42.08111572265625,16833806336,10737418240,8438730752,0
200,1740514735360,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0.3547821044921875,0.35260009765625,0.467071533203125,0.34996795654296875,0.35582733154296875,0.35741424560546875,0.35353851318359375,0.35111236572265625,0.35711669921875,0.35761260986328125,0.8904037475585938,96.50514221191406,12.624343872070313,0.30255889892578125,0.35095977783203125,2.2352218627929688,0,22660.340942382813,12404.822204589844,42.08111572265625,16833806336,10737418240,8435085312,0
200,1740514735560,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,76.5052261352539,26.1165771484375,0,0,0,0,22661.86688232422,12405.923767089844,42.08111572265625,16833806336,10737418240,8435265536,0
200,1740514735760,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0.9870452880859375,0.9870452880859375,0.9640121459960938,0.964263916015625,0.9651031494140625,0.9642105102539063,0.9635696411132813,0.9627304077148438,0.987884521484375,0.9882354736328125,1.4858551025390625,77.88992309570313,26.924850463867188,0.94384765625,0.9652481079101563,0.9824981689453125,0,22663.424865722656,12407.056213378906,42.08111572265625,16833806336,10737418240,8435437568,0
200,1740514735961,2300,1506,1506,1506,1500,1500,1500,1500,1506,1506,1506,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,0,52.8893928527832,51.447452545166016,0,0,2.4762649536132813,0,22664.939819335938,12408.124694824219,42.08111572265625,16833806336,10737418240,8434950144,0
