Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740512399699,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,66.4793701171875,0,0,41.455589294433594,0,0,0,0,48.92124557495117,0,88.85985565185547,0,48.90856170654297,64.94082641601563,0,0,0,18040.36541748047,10225.891784667969,35.43646240234375,16833806336,10737418240,8797663232,0
199,1740512399699,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,40.71982192993164,31.05469512939453,31.34374237060547,34.59519958496094,31.452964782714844,31.225189208984375,31.21320343017578,31.193222045898438,43.14409637451172,31.06268310546875,84.87226104736328,30.949462890625,30.840240478515625,100,31.62213134765625,31.619468688964844,0,18040.437561035156,10225.943908691406,35.43646240234375,16833806336,10737418240,8797687808,0
199,1740512399899,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,5.314796447753906,0,0,12.201942443847656,0,0,0,0,2.3371505737304688,0,91.34114074707031,0,0,25.726669311523438,1.213531494140625,0,0,18042.202575683594,10227.168395996094,35.44476318359375,16833806336,10737418240,8797818880,0
199,1740512400099,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,13.030403137207031,1.8787155151367188,2.1043548583984375,19.631629943847656,1.988494873046875,1.9743270874023438,1.9706039428710938,1.9671707153320313,6.298561096191406,1.932647705078125,84.42484283447266,1.8614120483398438,1.86199951171875,56.84844207763672,1.9683456420898438,1.969818115234375,0,18044.085876464844,10228.506225585938,35.447998046875,16833806336,10737418240,8795975680,0
200,1740512400300,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,9.573448181152344,0,0,15.86260986328125,0,0,0,0,1.3962783813476563,0,80.14836120605469,0,0,49.46185302734375,0,0,0,18045.978942871094,10229.85693359375,35.455322265625,16833806336,10737418240,8795738112,0
200,1740512400500,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,5.236602783203125,0,0,14.205902099609375,0,0,0,0,0,0,86.74913024902344,0,0,33.239227294921875,0,0,0,18047.790588378906,10231.148803710938,35.45928955078125,16833806336,10737418240,8795746304,0
200,1740512400700,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,1.5851211547851563,1.4447860717773438,1.445526123046875,12.15057373046875,1.4392242431640625,1.4387741088867188,1.904998779296875,1.7442245483398438,1.4469070434570313,1.4460678100585938,79.05736541748047,1.411773681640625,1.4116287231445313,47.12946701049805,1.446563720703125,1.4467620849609375,0,18049.482360839844,10232.342041015625,35.46051025390625,16833806336,10737418240,8797827072,0
199,1740512400901,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,92.42980194091797,0,0,19.437515258789063,0,0,0,18051.130920410156,10233.553771972656,35.46051025390625,16833806336,10737418240,8797958144,0
200,1740512401101,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,1.35968017578125,1.18670654296875,1.3763504028320313,2.096893310546875,1.178863525390625,1.17901611328125,1.1783218383789063,1.1776351928710938,1.1881866455078125,1.18902587890625,84.926513671875,1.157257080078125,1.1574020385742188,21.5560302734375,1.1757049560546875,1.1746749877929688,0,18052.693115234375,10234.671875,35.46051025390625,16833806336,10737418240,8797126656,0
200,1740512401302,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0.5629501342773438,0,0,0,0,0,0,91.86791229248047,0,0,19.519012451171875,0,0,0,18054.362365722656,10235.908203125,35.46051025390625,16833806336,10737418240,8797257728,0
200,1740512401502,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,1.3967361450195313,1.3094406127929688,1.3094406127929688,1.63653564453125,1.3102264404296875,1.31219482421875,1.3091888427734375,1.3072662353515625,1.3097305297851563,1.308746337890625,82.68230438232422,1.2837066650390625,1.2833099365234375,23.629074096679688,1.3095321655273438,1.30938720703125,0,18055.967529296875,10237.080261230469,35.46051025390625,16833806336,10737418240,8796471296,0
200,1740512401702,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,86.634765625,0,0,28.993309020996094,0,0,0,18057.614501953125,10238.265747070313,35.46051025390625,16833806336,10737418240,8798564352,0
200,1740512401902,2300,1506,1506,2300,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,1.6500244140625,1.6481552124023438,1.65130615234375,2.0018234252929688,1.7186813354492188,1.7254257202148438,1.714202880859375,1.7223739624023438,1.6355056762695313,1.634765625,92.47132873535156,1.5416488647460938,1.5395355224609375,14.306640625,1.6468734741210938,1.6482086181640625,0,18059.216552734375,10239.43603515625,35.46051025390625,16833806336,10737418240,8798760960,0
