Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740514544738,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,55.78520965576172,30.726882934570313,78.07269287109375,30.33397674560547,30.821022033691406,30.808738708496094,30.804649353027344,30.829208374023438,30.7974853515625,30.790321350097656,100,30.380020141601563,100,30.32067108154297,30.81488037109375,30.816925048828125,0,22352.070373535156,12256.68359375,41.8319091796875,16833806336,10737418240,8473960448,0
200,1740514544738,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,33.84474182128906,3.580413818359375,90.0605697631836,3.1031417846679688,4.6043853759765625,4.4828948974609375,4.462066650390625,4.354469299316406,32.07275390625,3.9171142578125,99.9028091430664,22.265228271484375,99.26065826416016,3.0701675415039063,13.309844970703125,3.9049606323242188,0,22352.145629882813,12256.742858886719,41.8319091796875,16833806336,10737418240,8476311552,0
200,1740514544938,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,4.403144836425781,0,6.3488616943359375,0,0,0,0,0,2.4237442016601563,0,78.59610748291016,0,37.6275520324707,0,0,0,0,22353.89227294922,12257.974060058594,41.83642578125,16833806336,10737418240,8480182272,0
200,1740514545139,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0.3449554443359375,0,7.741188049316406,0,4.541755676269531,4.534980773925781,2.5989608764648438,4.5270843505859375,10.803268432617188,0,87.31554412841797,0,45.018943786621094,0,0,0,0,22355.830505371094,12259.356994628906,41.83795166015625,16833806336,10737418240,8484548608,0
200,1740514545339,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,2.457122802734375,0.343841552734375,12.489967346191406,0.343048095703125,0.37615966796875,0.37127685546875,0.370025634765625,0.36603546142578125,3.199127197265625,0.3317718505859375,89.67019653320313,0.305389404296875,34.660804748535156,0.3009033203125,1.3436508178710938,0.3592071533203125,0,22357.71026611328,12260.694641113281,41.83990478515625,16833806336,10737418240,8484421632,0
200,1740514545539,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,2.5679397583007813,1.6776046752929688,49.38429641723633,1.6298065185546875,1.7006683349609375,1.6961593627929688,1.6948776245117188,1.6935043334960938,1.9233245849609375,1.679962158203125,90.02054595947266,1.6026153564453125,44.15340805053711,1.615478515625,1.7010650634765625,1.7018966674804688,0,22359.835815429688,12262.175537109375,41.8414306640625,16833806336,10737418240,8491585536,0
200,1740514545740,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0,0,3.2018203735351563,0,0,0,0,0,0,0,77.71434783935547,0,32.380645751953125,0,0,0,0,22361.457458496094,12263.31640625,41.842041015625,16833806336,10737418240,8491786240,0
200,1740514545941,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,1.3372039794921875,1.3353729248046875,1.3517608642578125,1.3263931274414063,1.3383865356445313,1.3421859741210938,1.3470230102539063,1.3353271484375,1.3355255126953125,1.3357162475585938,92.09603881835938,1.2822189331054688,16.301673889160156,1.2811813354492188,1.3247604370117188,1.326141357421875,0,22363.086181640625,12264.487487792969,41.842041015625,16833806336,10737418240,8492060672,0
200,1740514546141,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,99.25402069091797,0,3.2103652954101563,0,0,0,0,22364.684692382813,12265.660095214844,41.842041015625,16833806336,10737418240,8492257280,0
200,1740514546341,1506,2300,2300,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,1.2524337768554688,1.2031631469726563,2.1106185913085938,1.2036590576171875,1.204254150390625,1.2035140991210938,1.363983154296875,1.3602371215820313,1.2046966552734375,1.20361328125,96.06645202636719,1.1666107177734375,16.234474182128906,1.169464111328125,1.204986572265625,1.204986572265625,0,22366.32891845703,12266.873596191406,41.842041015625,16833806336,10737418240,8493027328,0
