Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740515112201,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,0,26.43933868408203,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,23224.29425048828,12659.558837890625,42.4901123046875,16833806336,10737418240,8442601472,0
200,1740515112202,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,6.358787536621094,34.69355773925781,11.835723876953125,6.38818359375,6.407081604003906,6.412330627441406,6.3892364501953125,6.3451385498046875,29.85071563720703,6.443824768066406,5.924163818359375,98.98902130126953,100,5.893714904785156,17.17407989501953,6.374534606933594,0,23224.404724121094,12659.639587402344,42.4901123046875,16833806336,10737418240,8442638336,0
199,1740515112402,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,0,8.701187133789063,0,0,0,0,0,0,3.5604934692382813,0,0,64.58580017089844,52.7924919128418,0,0,0,0,23225.998657226563,12660.697265625,42.494873046875,16833806336,10737418240,8442449920,0
200,1740515112602,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,0.841064453125,15.412162780761719,0.7516632080078125,0.7507171630859375,13.020767211914063,5.395469665527344,4.6866455078125,4.680938720703125,5.438507080078125,0.7354812622070313,0.702117919921875,67.99689483642578,60.65108108520508,0.7133865356445313,0.813812255859375,0.7511138916015625,0,23227.65118408203,12661.801147460938,42.4967041015625,16833806336,10737418240,8452177920,0
199,1740515112803,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,0,13.333465576171875,0,0,0,0,0,0,2.4422836303710938,0,0,85.39164733886719,42.95801544189453,0,1.8718032836914063,0,0,23229.497009277344,12663.100280761719,42.49749755859375,16833806336,10737418240,8452755456,0
200,1740515113003,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,1.2466506958007813,27.403793334960938,1.582611083984375,1.2082672119140625,1.228515625,1.228912353515625,1.2296066284179688,1.2270889282226563,21.20581817626953,1.2490615844726563,1.2231521606445313,79.18734741210938,67.79914855957031,1.3060684204101563,4.6006317138671875,1.2060546875,0,23231.67822265625,12664.634033203125,42.53289794921875,16833806336,10737418240,8464527360,0
200,1740515113203,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,0,4.60211181640625,0,0,0,0,0,0,0,0,0,64.663330078125,45.40856170654297,0,0,0,0,23233.185974121094,12665.657836914063,42.53363037109375,16833806336,10737418240,8464359424,0
200,1740515113404,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,1.5245361328125,1.582916259765625,1.5206375122070313,1.5203475952148438,1.5239944458007813,1.5239944458007813,1.5237960815429688,1.5227584838867188,1.52044677734375,1.5215301513671875,1.4974822998046875,99.99797821044922,7.6919403076171875,1.497039794921875,1.5212326049804688,1.521575927734375,0,23234.79541015625,12666.833618164063,42.53363037109375,16833806336,10737418240,8464093184,0
200,1740515113604,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,0,2.3270263671875,0,0,0,0,0,0,0,0,0,95.08406066894531,9.559906005859375,0,0,0,0,23236.42596435547,12668.016418457031,42.53363037109375,16833806336,10737418240,8466415616,0
200,1740515113804,1506,2300,1506,2300,1500,1500,1500,1500,2300,1506,1506,2300,2300,1506,1506,2300,0,0.6509628295898438,0,0,0,0,0,0,0,0,0,87.75789642333984,19.672813415527344,0,0,0,0,23238.052368164063,12669.208862304688,42.53363037109375,16833806336,10737418240,8464453632,0
