Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740512967566,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0,0,48.3212776184082,0,0,0,0,0,37.12662887573242,0,99.81884765625,0,99.91146850585938,0,0.47943878173828125,0,0,19571.814819335938,10943.157165527344,36.65679931640625,16833806336,10737418240,8812273664,0
199,1740512967566,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,42.903194427490234,27.165451049804688,57.6839485168457,28.08789825439453,28.38866424560547,28.34405517578125,28.220291137695313,28.100852966308594,94.15159606933594,27.192794799804688,99.8978271484375,27.954063415527344,99.85177612304688,26.801361083984375,42.81684875488281,27.605804443359375,0,19571.891235351563,10943.21630859375,36.65679931640625,16833806336,10737418240,8815849472,0
200,1740512967767,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0,0,1.8967819213867188,0,0,0,0,0,7.50775146484375,0,62.123287200927734,0,58.03825759887695,0,11.116622924804688,0,0,19573.393432617188,10944.189819335938,36.663330078125,16833806336,10737418240,8815497216,0
210,1740512967967,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0.47754669189453125,0.4796905517578125,5.5523681640625,0.4648590087890625,0.46306610107421875,2.7627487182617188,5.8710479736328125,12.742179870605469,25.33538818359375,0.42430877685546875,76.44969177246094,0.3984375,47.32310104370117,0.39853668212890625,7.3385467529296875,0.45871734619140625,0,19575.01983642578,10945.282836914063,36.665771484375,16833806336,10737418240,8823414784,0
200,1740512968178,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,20.37885284423828,0,83.45613098144531,0,50.534210205078125,0,1.0344390869140625,0,0,19577.020568847656,10946.700500488281,36.6739501953125,16833806336,10737418240,8827482112,0
200,1740512968378,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,1.6225509643554688,1.62091064453125,2.0685501098632813,1.6311264038085938,1.6373138427734375,1.6356658935546875,1.6354141235351563,1.6329727172851563,23.258682250976563,1.6231002807617188,73.92027282714844,1.5997161865234375,56.64418411254883,1.6057968139648438,12.252220153808594,1.6321258544921875,0,19578.91961669922,10948.000061035156,36.70013427734375,16833806336,10737418240,8826204160,0
200,1740512968578,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,1.870361328125,1.8704605102539063,2.0562591552734375,1.8694305419921875,1.872955322265625,1.8760910034179688,1.87109375,1.8693313598632813,8.467048645019531,1.8699188232421875,83.65545654296875,1.84552001953125,36.807979583740234,1.8456649780273438,1.8690872192382813,1.8690872192382813,0,19580.597595214844,10949.199157714844,36.70111083984375,16833806336,10737418240,8826404864,0
200,1740512968779,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,96.14364624023438,0,7.41522216796875,0,0,0,0,19582.21368408203,10950.379516601563,36.7012939453125,16833806336,10737418240,8826601472,0
200,1740512968979,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0.19185638427734375,0.19115447998046875,0.17978668212890625,0.1800384521484375,0.16393280029296875,0.17565155029296875,0.6337966918945313,0.8955535888671875,0.25727081298828125,0.1837310791015625,99.99441528320313,0.08331298828125,5.6427154541015625,0.08939361572265625,0.1887664794921875,0.16358184814453125,0,19583.84716796875,10951.57275390625,36.7012939453125,16833806336,10737418240,8828940288,0
200,1740512969180,1506,2300,2300,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0.095672607421875,0.095428466796875,0.0965728759765625,0.0958709716796875,0.098419189453125,0.09607696533203125,0.09502410888671875,0.0934295654296875,0.096771240234375,0.09702301025390625,99.98982238769531,0.0726165771484375,5.017486572265625,0.07251739501953125,0.0978240966796875,0.0971221923828125,0,19585.449340820313,10952.746337890625,36.7012939453125,16833806336,10737418240,8829145088,0
