Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740513850456,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,14.964431762695313,0,0,74.35240173339844,0.2711944580078125,0.275634765625,0.25193023681640625,0.20302581787109375,0.26822662353515625,0.3215789794921875,99.93479919433594,0,0,100,0.26526641845703125,0.26970672607421875,0,21024.924682617188,11621.8837890625,38.23553466796875,16833806336,10737418240,8769286144,0
200,1740513850456,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,46.00469207763672,0,0,65.77909851074219,0,0,0,0,52.745059967041016,0,100,0,0,99.73297882080078,0,0,0,21025.000854492188,11621.941772460938,38.23553466796875,16833806336,10737418240,8769376256,0
200,1740513850656,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,4.602500915527344,0,0,12.19891357421875,0,1.05426025390625,1.0667343139648438,2.12872314453125,1.3123321533203125,0,82.16661071777344,0,0,36.391597747802734,0,0,0,21026.83367919922,11623.224365234375,38.2413330078125,16833806336,10737418240,8775520256,0
200,1740513850857,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,7.665672302246094,0.230682373046875,0.22119903564453125,8.640670776367188,0.2629241943359375,2.915557861328125,2.91217041015625,0.2678680419921875,2.726898193359375,0.2547454833984375,60.390079498291016,0.20937347412109375,0.209869384765625,58.48450469970703,0.25439453125,0.25693511962890625,0,21028.322326660156,11624.187377929688,38.24237060546875,16833806336,10737418240,8782065664,0
200,1740513851057,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,4.735565185546875,0.9406967163085938,0.9245147705078125,13.182479858398438,0.9587936401367188,0.9572296142578125,0.9563446044921875,0.9510955810546875,2.0715484619140625,0.95452880859375,83.9304428100586,0.8885116577148438,0.8910675048828125,55.4492073059082,1.05816650390625,0.9557571411132813,0,21030.086791992188,11625.4111328125,38.2445068359375,16833806336,10737418240,8780951552,0
200,1740513851257,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,20.757530212402344,0,0,18.67132568359375,0,0,0,0,19.308074951171875,0,77.87411499023438,0,0,73.45209503173828,1.2076187133789063,0,0,21032.392639160156,11627.041381835938,38.28955078125,16833806336,10737418240,8783675392,0
200,1740513851457,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,2.7406234741210938,0.10462188720703125,0.0979766845703125,3.8805618286132813,0.09952545166015625,0.0997772216796875,0.10501861572265625,0.11356353759765625,0.4642486572265625,0.10532379150390625,85.7801284790039,0.07678985595703125,0.076690673828125,23.833282470703125,0.10007476806640625,0.09832763671875,0,21034.054321289063,11628.2236328125,38.2901611328125,16833806336,10737418240,8783527936,0
200,1740513851658,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,1.9433746337890625,0.7012405395507813,0.8778533935546875,5.71966552734375,0.7256851196289063,0.7267303466796875,0.9430084228515625,1.1986007690429688,4.3433074951171875,0.6894378662109375,75.40878295898438,0.6588516235351563,0.6525039672851563,40.34196853637695,0.7073898315429688,0.7081375122070313,0,21035.70281982422,11629.376831054688,38.291259765625,16833806336,10737418240,8786108416,0
200,1740513851858,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,0,0,0,3.7043075561523438,0,0,0,0,0,0,73.23011779785156,0,0,57.88852310180664,0,0,0,21037.37725830078,11630.549743652344,38.29296875,16833806336,10737418240,8785891328,0
207,1740513852059,2300,1506,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,2.3277435302734375,1.7883071899414063,1.7462997436523438,9.747467041015625,1.7791061401367188,1.77880859375,1.7782669067382813,1.7859115600585938,1.857879638671875,1.7885055541992188,71.32215881347656,1.7343063354492188,1.7354812622070313,58.368804931640625,1.76593017578125,1.7692108154296875,0,21039.063598632813,11631.702819824219,38.29425048828125,16833806336,10737418240,8785649664,0
