Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740514796893,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,79.01439666748047,96.42556762695313,79.58698272705078,90.75972747802734,37.17476272583008,0,32.352012634277344,32.33306884765625,78.55233001708984,33.143524169921875,99.58845520019531,70.16251373291016,91.24284362792969,98.57906341552734,59.656028747558594,49.57793045043945,0,22745.119018554688,12440.801574707031,42.1337890625,16833806336,10737418240,8428314624,0
200,1740514796893,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,50.49881362915039,65.77819061279297,57.39201736450195,49.631614685058594,100,49.692665100097656,49.685726165771484,49.69127655029297,63.782936096191406,49.44013595581055,100,49.32080841064453,99.74608612060547,58.72958755493164,52.68693542480469,50.3156623840332,0,22745.198120117188,12440.859985351563,42.134033203125,16833806336,10737418240,8429395968,0
200,1740514797094,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,4.605430603027344,0.9696578979492188,2.3742141723632813,5.06939697265625,16.490211486816406,0,0,0,2.7270584106445313,0,68.86245727539063,0,0,48.82174301147461,0.08597564697265625,0,0,22746.96728515625,12442.073608398438,42.1402587890625,16833806336,10737418240,8432979968,0
200,1740514797294,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,6.039634704589844,2.1995010375976563,2.1729049682617188,13.700630187988281,2.2230682373046875,2.2229232788085938,2.2203369140625,2.2181930541992188,3.092864990234375,2.2144775390625,66.76214599609375,2.1598739624023438,2.470123291015625,53.90837860107422,2.4521713256835938,2.2134552001953125,0,22748.51580810547,12443.096252441406,42.1419677734375,16833806336,10737418240,8431345664,0
200,1740514797495,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,1.7405624389648438,0,0,9.647270202636719,0,0,0,0,0.2534942626953125,0,84.6900863647461,0,0,34.08855438232422,0,0,0,22750.22735595703,12444.268676757813,42.1429443359375,16833806336,10737418240,8430804992,0
200,1740514797695,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,4.6295318603515625,0,0,9.117073059082031,0,0,0,0,0.2744293212890625,0,83.8403091430664,0,0,28.63959503173828,0,0,0,22752.00732421875,12445.533386230469,42.14410400390625,16833806336,10737418240,8430346240,0
200,1740514797895,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,4.1551971435546875,1.2783279418945313,1.2967376708984375,3.2363128662109375,1.3127212524414063,1.3137130737304688,1.6682662963867188,2.0383148193359375,1.4367294311523438,1.3191909790039063,83.63345336914063,1.2706298828125,1.2758636474609375,25.16631317138672,1.3193359375,1.3187408447265625,0,22753.6259765625,12446.707580566406,42.14410400390625,16833806336,10737418240,8432627712,0
200,1740514798095,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,0,0,0,0.15470123291015625,0,0,0,0,0,0,83.69706726074219,0,0,21.208763122558594,0,0,0,22755.209045410156,12447.862365722656,42.14410400390625,16833806336,10737418240,8432521216,0
200,1740514798296,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,3.1888198852539063,1.5394439697265625,1.6173095703125,2.4865875244140625,1.53973388671875,1.5390472412109375,1.538848876953125,1.5375213623046875,1.57598876953125,1.5383071899414063,91.91758728027344,1.5750579833984375,1.57196044921875,13.652076721191406,1.5749053955078125,1.5403289794921875,0,22756.81378173828,12449.036804199219,42.14410400390625,16833806336,10737418240,8432345088,0
200,1740514798496,2300,2300,1506,2300,1500,1700,1500,1500,1506,2300,2300,2300,2300,2300,1506,2300,3.153228759765625,0,0,2.4929275512695313,0,0,0,0,0,0,86.63912200927734,0,0,21.496109008789063,0,0,0,22758.419006347656,12450.194458007813,42.14410400390625,16833806336,10737418240,8432033792,0
