Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740569139157,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,4.798591613769531,4.817375183105469,4.814491271972656,4.8202667236328125,4.1366119384765625,4.135169982910156,34.876495361328125,27.664154052734375,4.798591613769531,4.781242370605469,99.76874542236328,4.049896240234375,100,4.114936828613281,4.8043670654296875,4.834724426269531,0,67954.6865234375,52206.10028076172,33.40826416015625,16833806336,10737418240,7147696128,0
200,1740569139158,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,25.084129333496094,23.917755126953125,32.276275634765625,23.239036560058594,21.878746032714844,21.844520568847656,93.29835510253906,46.99708938598633,41.97513198852539,22.54035186767578,92.485595703125,21.890151977539063,99.67489624023438,21.86163330078125,83.34854125976563,22.46905517578125,0,67954.76574707031,52206.16857910156,33.40826416015625,16833806336,10737418240,7148412928,0
200,1740569139358,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,0,0,0,0,0,0,0,0,0,0,49.138938903808594,0,45.69474792480469,0,6.7685546875,0,0,67959.41845703125,52210.36846923828,33.40838623046875,16833806336,10737418240,7149424640,0
200,1740569139558,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,0.10245513916015625,0,0,0,0,0,15.580375671386719,4.720268249511719,3.2895278930664063,0,6.7220458984375,0,96.39742279052734,0,0,0,0,67964.00170898438,52214.45263671875,33.40869140625,16833806336,10737418240,7161303040,0
200,1740569139759,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,0.15767669677734375,0.15547943115234375,0.15752410888671875,0.157623291015625,0.1561279296875,0.15637969970703125,0.1967620849609375,0.153533935546875,0.24143218994140625,0.15677642822265625,25.423927307128906,0.13191986083984375,76.781494140625,0.13062286376953125,0.15478515625,0.15438079833984375,0,67968.4663696289,52218.47967529297,33.40869140625,16833806336,10737418240,7161135104,0
200,1740569139959,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,0.2593231201171875,0.25662994384765625,0.2583770751953125,0.25847625732421875,0.31581878662109375,0.232025146484375,1.7923965454101563,0.30030059814453125,0.2597198486328125,0.25957489013671875,16.46257781982422,0.2193450927734375,86.27079010009766,0.20916748046875,0.26067352294921875,0.258819580078125,0,67972.78479003906,52222.34509277344,33.40869140625,16833806336,10737418240,7160946688,0
200,1740569140159,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,0,0,0.00225067138671875,0,0,0,0,0,0,0,16.41967010498047,0,88.5358657836914,0,0,0,0,67977.41955566406,52226.483825683594,33.40887451171875,16833806336,10737418240,7159820288,0
200,1740569140360,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,0.17372894287109375,0.173126220703125,0.1729736328125,0.172576904296875,0.1729736328125,0.17282867431640625,0.17243194580078125,0.17113494873046875,0.173675537109375,0.1734771728515625,28.27892303466797,0.14870452880859375,74.20706939697266,0.147552490234375,0.17397308349609375,0.17352294921875,0,67981.98657226563,52230.603576660156,33.40924072265625,16833806336,10737418240,7159750656,0
200,1740569140560,2300,1506,1506,1506,1700,1700,1500,1500,1506,1506,2300,2300,2300,1506,2300,1506,0.03112030029296875,0.031219482421875,0.03256988525390625,0.03296661376953125,0.5208663940429688,0.05615997314453125,0.07810211181640625,0.07281494140625,0.03076934814453125,0.0300750732421875,71.61516571044922,0.0048370361328125,31.69811248779297,0.00737762451171875,0.03226470947265625,0.0311737060546875,0,67986.75610351563,52234.89587402344,33.4093017578125,16833806336,10737418240,7161266176,0
