Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740569941942,1506,2300,1506,1506,1700,1500,1700,1500,2300,1506,2300,2300,2300,2300,1506,1506,8.628173828125,8.63214111328125,8.808120727539063,8.789596557617188,8.288124084472656,12.609489440917969,27.296302795410156,8.249755859375,8.634788513183594,8.608322143554688,8.280189514160156,100,100,8.268280029296875,8.814735412597656,8.8583984375,0,69141.92224121094,52867.208068847656,34.117919921875,16833806336,10737418240,7114514432,0
200,1740569941943,1506,2300,1506,1506,1700,1500,1700,1500,2300,1506,2300,2300,2300,2300,1506,1506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,69141.95153808594,52867.23321533203,34.117919921875,16833806336,10737418240,7115177984,0
200,1740569942143,1506,2300,1506,1506,1700,1500,1700,1500,2300,1506,2300,2300,2300,2300,1506,1506,0.45074462890625,0.4503936767578125,0.45044708251953125,0.4499969482421875,0.447418212890625,0.5367279052734375,3.68572998046875,0.45540618896484375,0.4535675048828125,0.4543609619140625,0.4354705810546875,4.357978820800781,100,0.42302703857421875,0.44811248779296875,0.7133560180664063,0,69147.18377685547,52871.99871826172,34.117919921875,16833806336,10737418240,7117275136,0
200,1740569942343,1506,2300,1506,1506,1700,1500,1700,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,0,24.61865997314453,76.62220764160156,0,0,0,0,69152.29217529297,52876.66540527344,34.117919921875,16833806336,10737418240,7118315520,0
200,1740569942543,1506,2300,1506,1506,1700,1500,1700,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,8.512977600097656,8.543647766113281,0,0,0,45.26443099975586,58.44792556762695,0,0,0,0,69157.48468017578,52881.34680175781,34.11834716796875,16833806336,10737418240,7122489344,0
200,1740569942744,1506,2300,1506,1506,1700,1500,1700,1500,2300,1506,2300,2300,2300,2300,1506,1506,0.120361328125,0.120361328125,0.542510986328125,0.11786651611328125,0.117218017578125,0.39361572265625,0.11656951904296875,0.11516571044921875,0.11861419677734375,0.11931610107421875,0.0941314697265625,12.287910461425781,92.33512878417969,0.092132568359375,0.1170196533203125,0.311676025390625,0,69162.68676757813,52886.095642089844,34.11834716796875,16833806336,10737418240,7122378752,0
200,1740569942944,1506,2300,1506,1506,1700,1500,1700,1500,2300,1506,2300,2300,2300,2300,1506,1506,0.895660400390625,0.8953628540039063,0.89501953125,0.8947219848632813,0.8944244384765625,0.8936309814453125,0.8934326171875,0.8915481567382813,0.8963546752929688,0.8962554931640625,0.8704833984375,55.42136001586914,47.671627044677734,0.8688507080078125,0.893035888671875,0.8937301635742188,0,69167.83435058594,52890.79406738281,34.11859130859375,16833806336,10737418240,7122481152,0
