Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740513976765,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,24.800010681152344,24.794677734375,26.9300537109375,24.696548461914063,24.800010681152344,24.769073486328125,24.76587677001953,24.744544982910156,24.80107879638672,58.50096893310547,100,24.300827026367188,24.360557556152344,100,67.09260559082031,24.167503356933594,0,21241.42901611328,11723.897277832031,38.6202392578125,16833806336,10737418240,8676610048,0
200,1740513976766,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,13.677825927734375,0,28.19959259033203,0,0,0,0,0,0,34.24919128417969,100,0,76.42431640625,95.14393615722656,39.90003967285156,0,0,21241.49139404297,11723.944641113281,38.6202392578125,16833806336,10737418240,8676966400,0
203,1740513976966,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,1.3496780395507813,0,0,0,0,0,0,0,0,9.007148742675781,65.26104736328125,0,0,54.937461853027344,6.467277526855469,0,0,21243.204040527344,11725.10205078125,38.625732421875,16833806336,10737418240,8676810752,0
200,1740513977169,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,1.6640777587890625,1.6637344360351563,1.6597061157226563,1.66009521484375,1.6640243530273438,1.665191650390625,1.6656265258789063,1.6701507568359375,1.6402664184570313,10.908897399902344,75.22547912597656,1.6110687255859375,1.6185531616210938,54.26002883911133,1.8314437866210938,1.6592178344726563,0,21244.85711669922,11726.22119140625,38.6275634765625,16833806336,10737418240,8676487168,0
199,1740513977370,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0,0,0.0244903564453125,0,0,0,0,0,0,21.32586669921875,82.54933166503906,0,0,53.658756256103516,6.825096130371094,0,0,21246.77001953125,11727.576782226563,38.62860107421875,16833806336,10737418240,8675733504,0
200,1740513977570,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,27.976394653320313,24.89507293701172,25.66223907470703,34.971282958984375,0,0,0,0,27.608154296875,35.11572265625,46.510379791259766,37.29253005981445,80.50951385498047,32.39720153808594,20.8099365234375,27.92681884765625,0,21249.691650390625,11729.784790039063,38.65643310546875,16833806336,10737418240,8666828800,0
200,1740513977770,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,3.455841064453125,1.6698379516601563,1.8768081665039063,1.6732864379882813,1.6649703979492188,3.6276626586914063,2.1143875122070313,4.00201416015625,1.6706771850585938,7.010261535644531,78.36677551269531,1.6351394653320313,1.63543701171875,34.59923553466797,3.3925399780273438,1.6769790649414063,0,21251.27667236328,11730.889953613281,38.6568603515625,16833806336,10737418240,8678060032,0
200,1740513977971,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,91.5837173461914,0,0,23.900856018066406,0,0,0,21252.957275390625,11732.127197265625,38.656982421875,16833806336,10737418240,8677842944,0
200,1740513978171,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,1.6467742919921875,1.6476593017578125,1.6484909057617188,1.6486892700195313,1.6547317504882813,1.654388427734375,1.6539993286132813,1.6526718139648438,1.6495742797851563,1.9858856201171875,90.84515380859375,1.6222991943359375,1.6223983764648438,16.0081787109375,1.6482467651367188,1.6475601196289063,0,21254.52850341797,11733.27099609375,38.656982421875,16833806336,10737418240,8677699584,0
200,1740513978372,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,2.2623214721679688,93.05073547363281,0,0,15.24114990234375,0,0,0,21256.213806152344,11734.482788085938,38.66424560546875,16833806336,10737418240,8677089280,0
199,1740513978572,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0.30101776123046875,0.3006744384765625,0.3040618896484375,0.30226898193359375,0.30490875244140625,0.30376434326171875,0.3037109375,0.30211639404296875,0.29927825927734375,0.5959091186523438,99.99591064453125,0.28057861328125,0.28067779541015625,13.514701843261719,0.30486297607421875,0.30545806884765625,0,21257.862243652344,11735.700866699219,38.66424560546875,16833806336,10737418240,8674246656,0
200,1740513978773,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0.9683837890625,0.8434295654296875,1.033050537109375,0.8214569091796875,0.8031158447265625,0.8028182983398438,1.8385391235351563,1.69171142578125,0.841888427734375,1.90509033203125,100,0.7659225463867188,0.766815185546875,7.3582305908203125,1.2530670166015625,0.8231964111328125,0,21259.525756835938,11736.911499023438,38.66424560546875,16833806336,10737418240,8678522880,0
200,1740513978973,2300,2300,1506,2300,1500,1500,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,98.2024154663086,0,0,7.529243469238281,0,0,0,21261.111572265625,11738.069580078125,38.66424560546875,16833806336,10737418240,8678318080,0
