Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740512462733,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0.547119140625,64.71151733398438,1.1485214233398438,1.1670913696289063,1.1370925903320313,1.13995361328125,1.117095947265625,1.0856704711914063,6.3754425048828125,1.0628128051757813,0.42855072021484375,99.94857025146484,100,0.44712066650390625,5.99688720703125,1.1528091430664063,0,18153.872619628906,10278.776184082031,35.5277099609375,16833806336,10737418240,8831569920,0
208,1740512462733,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0,57.950927734375,0,0,0,0,0,0,30.73461151123047,0,0,66.67265319824219,98.5047607421875,80.95216369628906,25.20372772216797,0,0,18153.984497070313,10278.860595703125,35.5277099609375,16833806336,10737418240,8831594496,0
199,1740512462942,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0.6347579956054688,17.243370056152344,0.6593856811523438,0.6605911254882813,0.6581878662109375,0.658905029296875,0.6574630737304688,0.6550064086914063,4.320587158203125,0.6602096557617188,0.6136932373046875,43.534732818603516,40.11063003540039,42.879005432128906,2.4408950805664063,0.6799697875976563,0,18155.816467285156,10280.134887695313,35.53521728515625,16833806336,10737418240,8830447616,0
200,1740512463142,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0,27.031829833984375,5.9298858642578125,0,0,0,6.511726379394531,12.284744262695313,5.6331939697265625,0,0,50.96590042114258,78.93266296386719,0,2.9849166870117188,0,0,18157.725219726563,10281.49072265625,35.53857421875,16833806336,10737418240,8836849664,0
200,1740512463342,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,1.8992156982421875,22.888320922851563,2.4441375732421875,1.932403564453125,1.9510040283203125,1.9812545776367188,1.9515457153320313,1.9480667114257813,13.006134033203125,1.961181640625,1.9384231567382813,36.73466873168945,92.28491973876953,2.109100341796875,3.45037841796875,1.9248199462890625,0,18159.62420654297,10282.855041503906,35.541748046875,16833806336,10737418240,8836521984,0
200,1740512463543,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0,18.660354614257813,0,0,0,0,0,0,2.8404541015625,0,0,26.862625122070313,94.0586929321289,0,0,0,0,18161.424743652344,10284.135986328125,35.54571533203125,16833806336,10737418240,8833994752,0
209,1740512463744,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0,3.2017593383789063,0,0,0,0,0,0,0,0,0,23.18878173828125,92.9421157836914,0,0,0,0,18163.084106445313,10285.343505859375,35.54632568359375,16833806336,10737418240,8833916928,0
200,1740512463953,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0.6345748901367188,0.7142868041992188,0.6457061767578125,0.645416259765625,0.6159744262695313,0.6155929565429688,0.6152191162109375,0.6141204833984375,0.6589279174804688,0.62225341796875,0.5791168212890625,19.672645568847656,93.70543670654297,0.5825881958007813,0.618072509765625,0.6186370849609375,0,18164.798706054688,10286.611145019531,35.54632568359375,16833806336,10737418240,8834109440,0
199,1740512464153,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0,3.219451904296875,0,0,0,0,0.44274139404296875,0,0,0,0,27.450790405273438,85.67652893066406,0,0,0,0,18166.464721679688,10287.823608398438,35.54632568359375,16833806336,10737418240,8835338240,0
200,1740512464353,1506,1506,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,1506,0.7537078857421875,2.6603240966796875,0.7960052490234375,0.792449951171875,0.802886962890625,0.8006134033203125,0.8016510009765625,0.8250503540039063,0.8935699462890625,0.757965087890625,0.723236083984375,16.325904846191406,98.22968292236328,0.7221450805664063,0.7805252075195313,0.7793350219726563,0,18168.097717285156,10289.011840820313,35.54632568359375,16833806336,10737418240,8835457024,0
