Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740570867693,1506,2300,1506,1506,1700,1700,1700,1700,2300,1506,2300,2300,2300,2300,2300,1506,5.246986389160156,5.25726318359375,5.240135192871094,5.241279602050781,26.499916076660156,21.17754364013672,4.6142425537109375,4.608528137207031,5.256126403808594,5.256126403808594,99.04517364501953,4.6599273681640625,99.81611633300781,4.717033386230469,10.260978698730469,5.222999572753906,0,70544.20104980469,53645.03387451172,34.92474365234375,16833806336,10737418240,7181225984,0
200,1740570867693,1506,2300,1506,1506,1700,1700,1700,1700,2300,1506,2300,2300,2300,2300,2300,1506,50.390899658203125,50.40087890625,51.967796325683594,50.43747329711914,100,49.76213455200195,49.7554817199707,49.7554817199707,50.374263763427734,50.37759017944336,100,49.53923797607422,99.88356018066406,49.45939636230469,100,49.559200286865234,0,70544.27917480469,53645.06396484375,34.92474365234375,16833806336,10737418240,7182622720,0
200,1740570867893,1506,2300,1506,1506,1700,1700,1700,1700,2300,1506,2300,2300,2300,2300,2300,1506,0,0,0,0,0.21121978759765625,0,0,0,0,0,41.094303131103516,0,60.62960433959961,0,0.137481689453125,0,0,70549.06994628906,53649.43896484375,34.92474365234375,16833806336,10737418240,7183552512,0
199,1740570868093,1506,2300,1506,1506,1700,1700,1700,1700,2300,1506,2300,2300,2300,2300,2300,1506,0.08103179931640625,0.08052825927734375,0.2448883056640625,0.07973480224609375,0.0798797607421875,0.078582763671875,0.07808685302734375,0.0765380859375,0.08028411865234375,0.0794830322265625,13.972076416015625,0.05646514892578125,88.80543518066406,0.053466796875,0.079132080078125,0.0787353515625,0,70554.13580322266,53654.047424316406,34.92474365234375,16833806336,10737418240,7183028224,0
200,1740570868293,1506,2300,1506,1506,1700,1700,1700,1700,2300,1506,2300,2300,2300,2300,2300,1506,0.19576263427734375,0.1751708984375,0.17527008056640625,0.17486572265625,0.20066070556640625,0.1539764404296875,0.5193099975585938,9.592826843261719,0.17452239990234375,0.17491912841796875,13.403724670410156,0.14813232421875,91.45394134521484,0.14952850341796875,0.175018310546875,0.175567626953125,0,70559.24877929688,53658.67224121094,34.92474365234375,16833806336,10737418240,7185858560,0
200,1740570868494,1506,2300,1506,1506,1700,1700,1700,1700,2300,1506,2300,2300,2300,2300,2300,1506,0,0,0,0,0.01671600341796875,0,0,6.1145477294921875,0,0,34.75132751464844,0,69.61815643310547,0,5.6962127685546875,0,0,70563.97528076172,53662.88787841797,34.92523193359375,16833806336,10737418240,7189749760,0
200,1740570868694,1506,2300,1506,1506,1700,1700,1700,1700,2300,1506,2300,2300,2300,2300,2300,1506,0.2123870849609375,0.21213531494140625,0.21244049072265625,0.21213531494140625,3.3711929321289063,0.41400909423828125,0.21114349365234375,0.20880126953125,0.212738037109375,0.21224212646484375,3.0962448120117188,0.18781280517578125,100,0.18572235107421875,0.2127838134765625,0.2130889892578125,0,70569.22003173828,53667.668212890625,34.92523193359375,16833806336,10737418240,7189696512,0
