Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740515743828,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,64.46807861328125,22.265731811523438,72.08182525634766,22.002853393554688,22.549171447753906,22.553497314453125,22.530776977539063,22.4766845703125,23.78675079345703,22.650856018066406,100,22.576210021972656,100,22.06452178955078,22.601097106933594,22.581619262695313,0,24264.185791015625,13147.216979980469,43.95648193359375,16833806336,10737418240,8365592576,0
200,1740515743828,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,0,0,17.101272583007813,0,0,0,0,0,0,0,99.3979263305664,0,99.51754760742188,0,0,0,0,24264.27099609375,13147.28076171875,43.95648193359375,16833806336,10737418240,8365281280,0
200,1740515744028,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,13.591629028320313,0.07112884521484375,11.857940673828125,0.07740020751953125,0.10587310791015625,0.10448455810546875,3.0925979614257813,8.225509643554688,5.336601257324219,0.111053466796875,94.7790298461914,0.0856170654296875,23.07929229736328,0.05316162109375,2.4748153686523438,0.113494873046875,0,24266.1533203125,13148.609680175781,43.96099853515625,16833806336,10737418240,8370622464,0
199,1740515744228,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,1.4892959594726563,1.33349609375,11.525611877441406,1.3084716796875,1.3353195190429688,1.3344802856445313,1.3317718505859375,1.3283767700195313,1.3935089111328125,1.3359603881835938,60.85361862182617,1.2890548706054688,66.74462890625,1.2921600341796875,1.3310317993164063,1.3305435180664063,0,24267.759887695313,13149.688903808594,43.9622802734375,16833806336,10737418240,8370524160,0
200,1740515744429,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,0.22020721435546875,0,13.793975830078125,0,0,0,0,0,0,0,77.77731323242188,0,56.51128387451172,0,0,0,0,24269.450744628906,13150.825866699219,43.963623046875,16833806336,10737418240,8369795072,0
200,1740515744629,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,18.446983337402344,0.7554397583007813,20.988677978515625,0.7555389404296875,0.7572860717773438,0.7567901611328125,0.756439208984375,0.7540435791015625,14.242507934570313,0.7542953491210938,71.7218246459961,5.049919128417969,71.63307189941406,0.8346633911132813,0.9363327026367188,0.7935028076171875,0,24271.62530517578,13152.351867675781,44.00091552734375,16833806336,10737418240,8381702144,0
204,1740515744829,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,0.446319580078125,0.1772918701171875,5.13427734375,0.17479705810546875,0.1748504638671875,0.17519378662109375,0.17449951171875,0.17235565185546875,0.2043304443359375,0.17963409423828125,79.73246765136719,0.15164947509765625,30.98540496826172,0.15145111083984375,0.17589569091796875,0.17699432373046875,0,24273.206665039063,13153.419250488281,44.00152587890625,16833806336,10737418240,8380805120,0
200,1740515745034,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,0.46656036376953125,0.34409332275390625,0.9318923950195313,0.33145904541015625,0.36223602294921875,0.36281585693359375,0.5736160278320313,0.7955245971679688,0.3636474609375,0.3457489013671875,88.27729034423828,0.29541778564453125,27.91399383544922,0.28849029541015625,0.343994140625,0.34360504150390625,0,24274.919799804688,13154.664978027344,44.0076904296875,16833806336,10737418240,8382529536,0
200,1740515745235,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,0.14179229736328125,0,1.5384902954101563,0,0,0,0,0,0.16742706298828125,0,78.05037689208984,0,27.979156494140625,0,0.2779541015625,0,0,24276.435607910156,13155.748413085938,44.0076904296875,16833806336,10737418240,8382672896,0
199,1740515745435,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,1506,2300,2300,1506,1506,1506,0.5905685424804688,0.5500259399414063,2.1743545532226563,0.5485382080078125,0.5520095825195313,0.551513671875,0.5511703491210938,0.5495834350585938,0.5508193969726563,0.54913330078125,99.99761962890625,0.5281448364257813,7.250579833984375,0.527801513671875,0.5534515380859375,0.5533523559570313,0,24278.050659179688,13156.933715820313,44.0076904296875,16833806336,10737418240,8382484480,0
