Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740570744045,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,70322.76953125,53520.263244628906,34.802978515625,16833806336,10737418240,7165988864,0
200,1740570744046,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,70322.87902832031,53520.357666015625,34.802978515625,16833806336,10737418240,7166210048,0
200,1740570744246,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,3.8104934692382813,3.571990966796875,3.7376708984375,3.57049560546875,4.1853790283203125,4.6742095947265625,3.5683746337890625,3.5678863525390625,5.717742919921875,3.5716018676757813,37.313411712646484,3.54443359375,68.28604125976563,3.6986770629882813,3.5689468383789063,3.568756103515625,0,70327.54309082031,53524.54284667969,34.802978515625,16833806336,10737418240,7167442944,0
200,1740570744446,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,0.079315185546875,0.079315185546875,0.07941436767578125,0.07886505126953125,0.07816314697265625,0.07836151123046875,0.07816314697265625,0.0762176513671875,0.08301544189453125,0.08306121826171875,46.12049865722656,0.05637359619140625,57.52772903442383,0.244140625,0.0778656005859375,0.0784149169921875,0,70332.26531982422,53528.7978515625,34.8033447265625,16833806336,10737418240,7167713280,0
200,1740570744646,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,8.042640686035156,0.004241943359375,0.00164794921875,0.0025482177734375,0.0027923583984375,0.0029449462890625,7.707817077636719,4.8839569091796875,0.0057373046875,0.00543975830078125,64.01463317871094,0,38.06462478637695,0.20142364501953125,0.00434112548828125,0.0044403076171875,0,70337.04132080078,53533.10333251953,34.8033447265625,16833806336,10737418240,7172227072,0
200,1740570744847,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,0.1226959228515625,0.12204742431640625,0.12274169921875,0.12184906005859375,0.818267822265625,0.1219482421875,0.1217498779296875,0.1197509765625,0.12259674072265625,0.12184906005859375,42.8270378112793,0.09735870361328125,62.78073501586914,0.26464080810546875,0.12239837646484375,0.1217498779296875,0,70341.71002197266,53537.306091308594,34.8035888671875,16833806336,10737418240,7172014080,0
200,1740570745047,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,0.1396026611328125,0.13950347900390625,0.1341705322265625,0.13372039794921875,0.15746307373046875,0.13117218017578125,0.13207244873046875,0.127532958984375,0.1355133056640625,0.13466644287109375,17.63147735595703,0.07257080078125,84.60577392578125,0.18105316162109375,0.13297271728515625,0.12548828125,0,70346.2578125,53541.403381347656,34.8035888671875,16833806336,10737418240,7172001792,0
200,1740570745248,1506,2300,2300,2300,1500,1500,1500,1700,2300,2300,2300,2300,2300,2300,1506,1506,0.05670928955078125,0.054718017578125,0.2262420654296875,0.05466461181640625,0.05645751953125,0.05556488037109375,0.05635833740234375,0.05376434326171875,0.0572052001953125,0.0562591552734375,3.219512939453125,0.03166961669921875,100,0.0963592529296875,0.0557098388671875,0.05486297607421875,0,70350.85949707031,53545.550537109375,34.8035888671875,16833806336,10737418240,7172042752,0
