Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740514607674,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,31.40912628173828,0,0,0,0,0,0,0,0,0,99.90957641601563,0,100,0,0,0,0,22446.78338623047,12299.848266601563,41.8826904296875,16833806336,10737418240,8496013312,0
199,1740514607674,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,22446.846618652344,12299.89453125,41.8826904296875,16833806336,10737418240,8496869376,0
200,1740514607874,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,32.338836669921875,2.3980178833007813,3.0690994262695313,2.4344100952148438,3.0334320068359375,10.750236511230469,10.748458862304688,10.755882263183594,29.586959838867188,2.4101104736328125,65.25244903564453,2.8802871704101563,72.22427368164063,2.7729415893554688,4.852142333984375,2.4276123046875,0,22448.751098632813,12301.223999023438,41.88946533203125,16833806336,10737418240,8499781632,0
199,1740514608075,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,19.11798095703125,0.22795867919921875,17.50756072998047,0,0,1.9422683715820313,1.9359512329101563,19.404022216796875,56.706268310546875,0,26.178916931152344,22.46533203125,88.15006256103516,13.718978881835938,12.230613708496094,0,0,22451.0078125,12302.927856445313,41.89056396484375,16833806336,10737418240,8503463936,0
199,1740514608275,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,15.251602172851563,0,0.8165512084960938,0,0,0,0,0,3.4269180297851563,0,46.39134979248047,0,82.72039794921875,0,0.28917694091796875,0,0,22452.90185546875,12304.272094726563,41.89178466796875,16833806336,10737418240,8502030336,0
200,1740514608475,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,37.92169189453125,0,1.6196975708007813,0,0,0,0,0,46.425537109375,0,76.52639770507813,0,82.5396499633789,0,32.238853454589844,0,0,22455.403686523438,12306.118896484375,41.92822265625,16833806336,10737418240,8513544192,0
200,1740514608675,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,36.94414138793945,0,0.8147811889648438,0,0,0,0,0,26.91472625732422,0,36.717288970947266,0,84.49456024169922,0,17.731773376464844,0,0,22457.367065429688,12307.605407714844,41.928466796875,16833806336,10737418240,8512106496,0
199,1740514608876,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,57.99466323852539,0.8222579956054688,1.1857757568359375,0.856109619140625,1.2535858154296875,1.4387969970703125,1.43701171875,1.4338836669921875,53.746768951416016,0.8216629028320313,53.642024993896484,0.8258285522460938,99.60153198242188,0.8157501220703125,1.0362091064453125,0.85546875,0,22459.544189453125,12309.332641601563,41.928466796875,16833806336,10737418240,8516886528,0
199,1740514609076,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,21.71558380126953,0,0,0,0,0,0,0,20.743515014648438,0,26.65692138671875,0,98.80168151855469,0,0,0,0,22461.315856933594,12310.667724609375,41.928466796875,16833806336,10737418240,8516673536,0
200,1740514609276,1506,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,1506,2300,2300,2300,2300,25.3941650390625,1.6145401000976563,1.6274337768554688,1.62664794921875,1.6276321411132813,1.6288681030273438,1.629058837890625,1.6273422241210938,50.37643051147461,1.6216812133789063,35.05774688720703,1.5938720703125,99.48524475097656,1.5996780395507813,1.814117431640625,1.6264495849609375,0,22463.320251464844,12312.204467773438,41.928466796875,16833806336,10737418240,8516481024,0
