Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740568151580,2300,2300,1506,2300,1700,1500,1500,1500,1506,1506,1506,2300,1506,2300,1506,1506,12.392280578613281,84.88070678710938,13.44232177734375,13.440109252929688,12.456527709960938,54.08386993408203,12.343544006347656,12.343544006347656,13.422386169433594,13.415740966796875,12.288162231445313,61.24365997314453,99.72309112548828,12.283729553222656,13.393585205078125,13.384727478027344,0,66508.2094116211,51390.207092285156,32.5440673828125,16833806336,10737418240,7139655680,0
200,1740568151580,2300,2300,1506,2300,1700,1500,1500,1500,1506,1506,1506,2300,1506,2300,1506,1506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,66508.29510498047,51390.28234863281,32.5440673828125,16833806336,10737418240,7139692544,0
200,1740568151780,2300,2300,1506,2300,1700,1500,1500,1500,1506,1506,1506,2300,1506,2300,1506,1506,2.0314788818359375,5.969963073730469,2.030792236328125,2.0312347412109375,2.0365219116210938,3.5696182250976563,9.459716796875,5.994987487792969,9.459030151367188,2.0339279174804688,2.0048904418945313,57.016014099121094,41.305606842041016,2.0006332397460938,2.03759765625,2.0383834838867188,0,66513.50903320313,51394.98974609375,32.5440673828125,16833806336,10737418240,7149535232,0
200,1740568151981,2300,2300,1506,2300,1700,1500,1500,1500,1506,1506,1506,2300,1506,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,0,1.3567123413085938,100,0,0,0,0,66518.7466430664,51399.776611328125,32.5440673828125,16833806336,10737418240,7149862912,0
200,1740568152181,2300,2300,1506,2300,1700,1500,1500,1500,1506,1506,1506,2300,1506,2300,1506,1506,0,0,0,0,0,0,0.713653564453125,0,0,0,0,10.381423950195313,93.58270263671875,0,0,0,0,66524.0083618164,51404.52978515625,32.54443359375,16833806336,10737418240,7148347392,0
200,1740568152381,2300,2300,1506,2300,1700,1500,1500,1500,1506,1506,1506,2300,1506,2300,1506,1506,0.41225433349609375,0.4214935302734375,0.5792312622070313,0.4143524169921875,0.41374969482421875,0.4530487060546875,0.5135726928710938,0.41455078125,0.42249298095703125,0.4231414794921875,0.34014892578125,3.3813247680664063,100,0.336151123046875,0.41625213623046875,0.41719818115234375,0,66529.10662841797,51409.16473388672,32.54443359375,16833806336,10737418240,7145324544,0
200,1740568152581,2300,2300,1506,2300,1700,1500,1500,1500,1506,1506,1506,2300,1506,2300,1506,1506,0.18170928955078125,0.1816558837890625,0.17935943603515625,0.1798095703125,0.1798095703125,0.3115692138671875,0.179656982421875,0.17900848388671875,0.181610107421875,0.181854248046875,0.156036376953125,2.9198074340820313,100,0.15453338623046875,0.1789093017578125,0.1798095703125,0,66534.16821289063,51413.75634765625,32.54443359375,16833806336,10737418240,7145570304,0
