Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740569447920,2300,2300,1506,1506,1700,1700,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,68419.888671875,52464.75555419922,33.6761474609375,16833806336,10737418240,7157301248,0
200,1740569447920,2300,2300,1506,1506,1700,1700,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,68419.91967773438,52464.781982421875,33.6761474609375,16833806336,10737418240,7156723712,0
200,1740569448121,2300,2300,1506,1506,1700,1700,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,3.9739913940429688,3.9473724365234375,4.004539489746094,3.9419631958007813,26.06769561767578,4.078041076660156,26.36193084716797,3.9031753540039063,4.047828674316406,3.9525909423828125,36.93170166015625,3.8911056518554688,76.32439422607422,3.883209228515625,4.028434753417969,3.9454574584960938,0,68424.56213378906,52468.92138671875,33.6761474609375,16833806336,10737418240,7155974144,0
200,1740569448321,2300,2300,1506,1506,1700,1700,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0,0,0,0,5.1129913330078125,38.54955291748047,18.5145263671875,7.735527038574219,0,0,61.815128326416016,0,40.69792556762695,0,1.212860107421875,0,0,68429.25994873047,52473.1337890625,33.6761474609375,16833806336,10737418240,7169769472,0
200,1740569448521,2300,2300,1506,1506,1700,1700,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0.27906036376953125,0.2789154052734375,72.2358627319336,0.29144287109375,0.4942474365234375,0.2840576171875,0.2835540771484375,0.282257080078125,0.27935791015625,0.27906036376953125,61.81090545654297,0.27022552490234375,80.27616882324219,0.25873565673828125,26.773536682128906,0.28894805908203125,0,68435.63012695313,52479.01428222656,33.6763916015625,16833806336,10737418240,7170097152,0
200,1740569448722,2300,2300,1506,1506,1700,1700,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0.1114349365234375,0.111083984375,0.11063385009765625,0.11138916015625,0.35569000244140625,0.185760498046875,0.10709381103515625,0.106842041015625,0.11163330078125,0.1114349365234375,72.2938003540039,0.08596038818359375,31.080718994140625,0.0843658447265625,0.1099395751953125,0.11043548583984375,0,68440.60327148438,52483.53143310547,33.6763916015625,16833806336,10737418240,7170203648,0
200,1740569448922,2300,2300,1506,1506,1700,1700,1500,1700,2300,1506,2300,2300,2300,2300,1506,2300,0.0367431640625,0.03668975830078125,0.03509521484375,0.03649139404296875,0.05760955810546875,0.0352935791015625,0.0352935791015625,0.0337982177734375,0.03684234619140625,0.037139892578125,22.168006896972656,0.0119781494140625,84.60449981689453,0.01108551025390625,0.03609466552734375,0.0367431640625,0,68445.59191894531,52488.05010986328,33.6884765625,16833806336,10737418240,7170400256,0
