Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740514986056,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,27.726821899414063,27.720367431640625,69.19767761230469,27.10204315185547,27.652618408203125,27.66014862060547,27.625732421875,27.551536560058594,27.6934814453125,27.694557189941406,27.205276489257813,94.84154510498047,100,27.14935302734375,27.652618408203125,55.00736618041992,0,23027.112182617188,12569.562683105469,42.3406982421875,16833806336,10737418240,8410333184,0
200,1740514986056,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0,0,86.18501281738281,0,0,0,0,0,0,0,0,99.52257537841797,67.49089050292969,34.83552551269531,0,18.467819213867188,0,23027.185119628906,12569.618225097656,42.3406982421875,16833806336,10737418240,8409829376,0
200,1740514986256,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,5.53631591796875,0.00499725341796875,7.874176025390625,0.0041046142578125,0.02721405029296875,0.02820587158203125,0.0269622802734375,0.02484130859375,0.005340576171875,0.00435638427734375,0,51.67890930175781,60.2048225402832,10.218925476074219,0.0030670166015625,7.618125915527344,0,23028.897216796875,12570.778747558594,42.3466796875,16833806336,10737418240,8409673728,0
200,1740514986457,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0,0,9.693939208984375,0,0,0,9.949302673339844,15.115165710449219,0,0,0,65.6114501953125,55.06788635253906,0,0,8.582199096679688,0,23030.44061279297,12571.789916992188,42.34832763671875,16833806336,10737418240,8421158912,0
200,1740514986657,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,2.1934356689453125,1.9877777099609375,5.30377197265625,1.96759033203125,1.9646072387695313,1.9648513793945313,1.9629898071289063,1.9610366821289063,1.9859161376953125,1.9804916381835938,1.9465179443359375,60.11604309082031,73.98760986328125,1.9332199096679688,1.954925537109375,13.8675537109375,0,23032.08056640625,12572.899597167969,42.349365234375,16833806336,10737418240,8420413440,0
199,1740514986858,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,1.7194595336914063,0,20.724517822265625,0,0,0,0,0,0,0,0,65.17650604248047,80.76788330078125,0,0,21.421180725097656,0,23034.25860595703,12574.435424804688,42.3851318359375,16833806336,10737418240,8431038464,0
200,1740514987058,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0.111175537109375,0.10976409912109375,0.27805328369140625,0.1072540283203125,0.1177978515625,0.11859893798828125,0.11875152587890625,0.11182403564453125,0.1124267578125,0.11202239990234375,0.06775665283203125,22.79461669921875,88.03654479980469,0.06740570068359375,0.09726715087890625,2.8677825927734375,0,23035.870056152344,12575.596923828125,42.38519287109375,16833806336,10737418240,8430006272,0
200,1740514987259,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,1.1158447265625,1.110565185546875,1.12078857421875,1.1195526123046875,1.1422271728515625,1.1569976806640625,1.1415328979492188,1.1367416381835938,1.1151046752929688,1.1142654418945313,1.0536041259765625,6.041900634765625,99.99323272705078,1.0537567138671875,1.1142196655273438,1.22857666015625,0,23037.468688964844,12576.767395019531,42.38543701171875,16833806336,10737418240,8429805568,0
200,1740514987459,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0,0,0,0,0,0,0,0.35968780517578125,0,0,0,17.41998291015625,96.64301300048828,0,0,0.1020355224609375,0,23039.116821289063,12577.987365722656,42.38543701171875,16833806336,10737418240,8433082368,0
200,1740514987659,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0.14739990234375,0.08576202392578125,0.0872650146484375,0.0872650146484375,0.0872650146484375,0.08661651611328125,0.08716583251953125,0.08416748046875,0.09046173095703125,0.090606689453125,0.062286376953125,9.588165283203125,96.25409698486328,0.0622406005859375,0.08701324462890625,1.1529998779296875,0,23040.720581054688,12579.154968261719,42.38543701171875,16833806336,10737418240,8432873472,0
200,1740514987859,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0,0,0,0,0,0,0,0,0,0,0,7.7933197021484375,94.9813461303711,0,0,0,0,23042.300170898438,12580.311889648438,42.38543701171875,16833806336,10737418240,8432283648,0
199,1740514988060,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0.05182647705078125,0.05092620849609375,0.22057342529296875,0.03479766845703125,0.0420379638671875,0.04193878173828125,0.04233551025390625,0.04099273681640625,0.03554534912109375,0.0374908447265625,0,5.486900329589844,99.99381256103516,0,0.0335540771484375,0.0330047607421875,0,23043.903747558594,12581.486999511719,42.38543701171875,16833806336,10737418240,8431906816,0
200,1740514988260,2300,1506,1506,1506,1500,1500,1500,1500,2300,2300,2300,2300,1506,2300,2300,1506,0.46038818359375,0.47933197021484375,0.6697845458984375,0.45749664306640625,0.46038818359375,0.45928955078125,0.45938873291015625,0.46242523193359375,0.459442138671875,0.4600830078125,0.43541717529296875,17.091796875,96.5566635131836,0.43646240234375,0.45954132080078125,1.7672271728515625,0,23045.56982421875,12582.710632324219,42.3922119140625,16833806336,10737418240,8431697920,0
