Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740515806915,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,24.98058319091797,0,0,0,0,0,0,0,19.290878295898438,0,99.77794647216797,1.986358642578125,99.90049743652344,0,0,0,0,24367.759643554688,13194.570007324219,44.064453125,16833806336,10737418240,8376889344,0
200,1740515806915,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,43.62822341918945,43.62702941894531,43.56271743774414,43.54485321044922,43.592491149902344,43.59130096435547,43.57939147949219,43.53294372558594,43.66633224487305,43.65323257446289,91.41179656982422,43.06964874267578,100,43.00414276123047,43.55080795288086,43.53532409667969,0,24367.811279296875,13194.605590820313,44.064453125,16833806336,10737418240,8376750080,0
199,1740515807115,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,9.382331848144531,0,2.6624069213867188,0,0,0,0,0,6.662834167480469,0,53.541500091552734,0,65.78501892089844,0,2.4261932373046875,0,0,24369.551818847656,13195.794006347656,44.0712890625,16833806336,10737418240,8376561664,0
200,1740515807315,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,10.827804565429688,1.9198455810546875,2.1686630249023438,1.9381484985351563,1.9495620727539063,1.9493637084960938,1.9473495483398438,1.9464111328125,4.858131408691406,1.9307632446289063,57.96208953857422,1.9022750854492188,72.09814453125,1.8976516723632813,2.03753662109375,1.9445419311523438,0,24371.208435058594,13196.923645019531,44.07244873046875,16833806336,10737418240,8375853056,0
200,1740515807516,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,12.171844482421875,0,0,0,0,0,0,0,4.074310302734375,0,55.28464889526367,0,77.35842895507813,0,0.1081085205078125,0,0,24373.122497558594,13198.270202636719,44.0753173828125,16833806336,10737418240,8382357504,0
200,1740515807716,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,30.79491424560547,22.910438537597656,20.111968994140625,26.209800720214844,0.10198211669921875,0.1019287109375,0.1011810302734375,0.0996246337890625,32.19740295410156,27.832061767578125,50.936851501464844,27.26232147216797,94.67511749267578,28.513290405273438,31.66253662109375,21.658714294433594,0,24376.117126464844,13200.543151855469,44.11199951171875,16833806336,10737418240,8376131584,0
207,1740515807917,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,4.252388000488281,1.6392364501953125,1.765228271484375,1.63018798828125,1.9199447631835938,2.9907302856445313,4.2884521484375,2.6903915405273438,4.441009521484375,1.62738037109375,26.272300720214844,1.6488800048828125,86.46839141845703,1.5795135498046875,2.4599609375,1.6259994506835938,0,24377.769653320313,13201.720397949219,44.1123046875,16833806336,10737418240,8386228224,0
199,1740515808124,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,20.448944091796875,0,94.7183837890625,0,0,0,0,24379.497619628906,13202.995666503906,44.1123046875,16833806336,10737418240,8385748992,0
200,1740515808324,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,0.8313674926757813,0,0.1006622314453125,0,0,0,0,0,0.12303924560546875,0,9.147163391113281,0,96.8553695678711,0,0,0,0,24381.111083984375,13204.177185058594,44.1123046875,16833806336,10737418240,8385548288,0
199,1740515808524,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,4.084861755371094,0.57861328125,0.4679412841796875,0.46709442138671875,0.46962738037109375,0.469573974609375,0.4689788818359375,0.46689605712890625,1.8237075805664063,0.5785675048828125,15.461250305175781,0.457672119140625,96.58419799804688,0.4425048828125,0.6137237548828125,0.46590423583984375,0,24382.765686035156,13205.364624023438,44.1123046875,16833806336,10737418240,8385212416,0
200,1740515808725,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,12.149284362792969,0,90.6820068359375,0,0,0,0,24384.343139648438,13206.51171875,44.1123046875,16833806336,10737418240,8385011712,0
200,1740515808925,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,1.63079833984375,1.5364761352539063,1.5286026000976563,1.5283050537109375,1.52874755859375,1.5281600952148438,2.0069732666015625,1.991424560546875,1.5264358520507813,1.5257034301757813,19.791091918945313,1.477874755859375,97.69095611572266,1.48736572265625,1.5288467407226563,1.528656005859375,0,24386.03973388672,13207.740112304688,44.1123046875,16833806336,10737418240,8387149824,0
200,1740515809125,2300,2300,1506,1506,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,14.328536987304688,0,99.81320190429688,0,0,0,0,24387.70184326172,13208.968627929688,44.1123046875,16833806336,10737418240,8386928640,0
