Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740512841502,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,17.164520263671875,17.16211700439453,23.02082061767578,16.705978393554688,17.045372009277344,17.02611541748047,17.020095825195313,17.028526306152344,17.223495483398438,17.099533081054688,16.502586364746094,100,100,16.485740661621094,16.535079956054688,72.33120727539063,0,19351.66387939453,10842.959228515625,36.41131591796875,16833806336,10737418240,8887189504,0
200,1740512841502,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,19.36327362060547,0,0,99.61910247802734,100,0,0,100,0,19351.730041503906,10843.009948730469,36.41131591796875,16833806336,10737418240,8886796288,0
200,1740512841702,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,0,0,6.3601837158203125,0,0,0,0,0,0,0,0,64.97677612304688,53.62455749511719,0,0,12.246002197265625,0,19353.413818359375,10844.161315917969,36.4195556640625,16833806336,10737418240,8887021568,0
200,1740512841903,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,0.839141845703125,0.7835693359375,0.8825759887695313,0.743804931640625,0.7389984130859375,0.7390518188476563,0.7373123168945313,0.7363739013671875,0.7496109008789063,0.7472305297851563,0.6775741577148438,58.863182067871094,66.815185546875,0.678314208984375,0.7056808471679688,21.18457794189453,0,19354.85711669922,10845.098876953125,36.42279052734375,16833806336,10737418240,8886882304,0
200,1740512842104,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,47.73180389404297,78.60706329345703,0,0,22.56011199951172,0,19356.695556640625,10846.407348632813,36.428466796875,16833806336,10737418240,8886673408,0
199,1740512842304,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,2.29632568359375,2.1592941284179688,3.7966537475585938,2.1486434936523438,2.1862258911132813,2.1875991821289063,2.1819610595703125,2.1812210083007813,2.1930465698242188,2.1581649780273438,2.1402587890625,42.63294219970703,74.59512329101563,6.479591369628906,2.1583099365234375,16.559738159179688,0,19358.39678955078,10847.603820800781,36.4326171875,16833806336,10737418240,8886657024,0
200,1740512842504,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,0,0,2.1875457763671875,0,0,0,0,0,0,0,0,43.65739059448242,73.1102066040039,0,0,4.311943054199219,0,19359.984008789063,10848.725769042969,36.43365478515625,16833806336,10737418240,8888094720,0
199,1740512842705,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,1.443756103515625,1.430267333984375,1.3850479125976563,1.3836746215820313,1.4262237548828125,1.4402618408203125,1.4314956665039063,1.4224319458007813,1.3855438232421875,1.3837738037109375,1.3377227783203125,10.459243774414063,96.30988311767578,1.33624267578125,1.3823394775390625,1.4579391479492188,0,19361.60302734375,10849.896057128906,36.43389892578125,16833806336,10737418240,8888287232,0
200,1740512842905,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,0,0,0,0,0,0,0,0,0,0,0,7.919944763183594,96.30442810058594,0,0,0,0,19363.199157714844,10851.065551757813,36.43389892578125,16833806336,10737418240,8888467456,0
200,1740512843105,1506,1506,1506,2300,1500,1500,1500,1500,1506,1506,2300,2300,2300,2300,1506,2300,1.4746780395507813,1.4735488891601563,1.3999710083007813,1.39947509765625,1.4108734130859375,1.4122467041015625,1.4102859497070313,1.4086151123046875,1.47418212890625,1.47418212890625,1.4513931274414063,10.811538696289063,99.99577331542969,1.3766860961914063,1.400604248046875,1.4211349487304688,0,19364.832946777344,10852.262512207031,36.43389892578125,16833806336,10737418240,8888647680,0
