Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740570126783,2300,2300,1506,2300,1700,1700,1700,1500,1506,1506,2300,2300,1506,2300,1506,1506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,69413.47149658203,53017.41864013672,34.2943115234375,16833806336,10737418240,7136423936,0
200,1740570126783,2300,2300,1506,2300,1700,1700,1700,1500,1506,1506,2300,2300,1506,2300,1506,1506,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,69413.57006835938,53017.50274658203,34.2943115234375,16833806336,10737418240,7136202752,0
199,1740570126984,2300,2300,1506,2300,1700,1700,1700,1500,1506,1506,2300,2300,1506,2300,1506,1506,4.661323547363281,4.660606384277344,4.8020172119140625,4.64288330078125,4.640594482421875,4.639976501464844,4.6385498046875,4.7847747802734375,4.65960693359375,4.872108459472656,12.532135009765625,4.617103576660156,4.605766296386719,99.99876403808594,5.089324951171875,4.63787841796875,0,69418.80963134766,53022.29089355469,34.2943115234375,16833806336,10737418240,7136632832,0
200,1740570127184,2300,2300,1506,2300,1700,1700,1700,1500,1506,1506,2300,2300,1506,2300,1506,1506,0.33380889892578125,0.33150482177734375,0.33200836181640625,0.33245849609375,0.33275604248046875,0.331756591796875,0.3306121826171875,1.2658309936523438,0.3308563232421875,0.33055877685546875,3.4483413696289063,0.300384521484375,0.28974151611328125,99.57331085205078,0.33365631103515625,0.33345794677734375,0,69424.0043334961,53027.018981933594,34.2943115234375,16833806336,10737418240,7135830016,0
200,1740570127384,2300,2300,1506,2300,1700,1700,1700,1500,1506,1506,2300,2300,1506,2300,1506,1506,0.13393402099609375,0.133880615234375,0.13358306884765625,0.1342315673828125,0.1331787109375,0.13348388671875,0.1336822509765625,0.131988525390625,0.13378143310546875,0.13358306884765625,27.136436462402344,0.1087799072265625,0.1083831787109375,76.3208236694336,0.132781982421875,0.1324310302734375,0,69429.05059814453,53031.591857910156,34.29443359375,16833806336,10737418240,7136485376,0
200,1740570127584,2300,2300,1506,2300,1700,1700,1700,1500,1506,1506,2300,2300,1506,2300,1506,1506,0,0,0,0,0,0,0,0.14774322509765625,0,0,2.0920639038085938,0,0,100,0,0,0,69434.23010253906,53036.32763671875,34.29443359375,16833806336,10737418240,7136567296,0
200,1740570127785,2300,2300,1506,2300,1700,1700,1700,1500,1506,1506,2300,2300,1506,2300,1506,1506,0.18157958984375,0.1819305419921875,0.1819305419921875,0.18243408203125,0.189117431640625,0.1693115234375,0.30902862548828125,0.32918548583984375,0.17669677734375,0.177490234375,10.032447814941406,0.15633392333984375,0.15598297119140625,92.20234680175781,0.17609405517578125,0.1765899658203125,0,69439.3158569336,53040.97375488281,34.29443359375,16833806336,10737418240,7137689600,0
