Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740514923013,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,36.3195686340332,35.235389709472656,41.28740692138672,35.057334899902344,35.09275817871094,35.08063507080078,35.089027404785156,35.03868865966797,34.813087463378906,93.32804870605469,99.86203002929688,34.68910217285156,34.69935607910156,89.77532958984375,65.47030639648438,35.051734924316406,0,22933.428283691406,12526.7734375,42.28363037109375,16833806336,10737418240,8423645184,0
200,1740514923013,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,22933.485290527344,12526.81787109375,42.28363037109375,16833806336,10737418240,8424869888,0
200,1740514923213,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,8.0823974609375,1.980010986328125,5.576728820800781,1.984222412109375,2.015838623046875,6.3262481689453125,10.140769958496094,6.8666839599609375,1.95220947265625,12.897956848144531,77.96549987792969,1.9264678955078125,2.171966552734375,43.33728790283203,17.455970764160156,1.9551467895507813,0,22935.299194335938,12528.086364746094,42.288818359375,16833806336,10737418240,8431992832,0
200,1740514923414,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,12.557785034179688,72.74270629882813,0,0,51.894039154052734,1.945343017578125,0,0,22936.899536132813,12529.167236328125,42.2901611328125,16833806336,10737418240,8431919104,0
200,1740514923614,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,12.257400512695313,62.004241943359375,0,0,58.50040817260742,1.454803466796875,0,0,22938.51043701172,12530.234924316406,42.2911376953125,16833806336,10737418240,8431534080,0
200,1740514923814,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,0.6559371948242188,0,4.526161193847656,0,0,0,0,0,0,11.989433288574219,77.28433990478516,0,0.06645965576171875,41.55739212036133,4.334129333496094,0,0,22940.30712890625,12531.494812011719,42.29205322265625,16833806336,10737418240,8430718976,0
200,1740514924015,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,1.0143814086914063,1.0143814086914063,1.012054443359375,1.0127487182617188,1.0201187133789063,1.0190811157226563,1.0168533325195313,1.0153656005859375,0.99176025390625,6.432342529296875,87.49638366699219,0.9738922119140625,0.9733963012695313,23.97162628173828,1.0821380615234375,1.006011962890625,0,22941.933837890625,12532.622375488281,42.29254150390625,16833806336,10737418240,8429912064,0
200,1740514924215,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0.203826904296875,0,0,92.41281127929688,0,0,12.099571228027344,0,0,0,22943.521728515625,12533.771362304688,42.2926025390625,16833806336,10737418240,8432041984,0
200,1740514924416,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,0.983154296875,0.983154296875,1.1670150756835938,0.9846343994140625,0.9849777221679688,0.9860153198242188,0.9843826293945313,0.9835433959960938,0.9827041625976563,2.8362655639648438,91.61865234375,0.9604644775390625,0.96026611328125,14.550437927246094,0.9843368530273438,0.9837417602539063,0,22945.11700439453,12534.939086914063,42.2926025390625,16833806336,10737418240,8432234496,0
200,1740514924616,2300,2300,1506,2300,1500,1500,1500,1500,1506,2300,2300,2300,2300,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,88.55239868164063,0,0,22.832618713378906,0,0,0,22946.70849609375,12536.106018066406,42.2926025390625,16833806336,10737418240,8432365568,0
