Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740515427735,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,99.09593200683594,0,100,0,44.28341293334961,0,0,23755.573791503906,12909.991271972656,43.27557373046875,16833806336,10737418240,8358010880,0
200,1740515427736,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,57.45851135253906,39.12771987915039,86.8672866821289,38.95090866088867,39.59344482421875,39.5622444152832,39.60384750366211,39.50908279418945,41.529144287109375,39.1762580871582,86.9944076538086,58.04673385620117,100,38.58341598510742,92.14972686767578,38.62732696533203,0,23755.662536621094,12910.060363769531,43.27557373046875,16833806336,10737418240,8358023168,0
198,1740515427937,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,0.80462646484375,0,0,0,0,0,0,0,0,0,49.521820068359375,0,67.22923278808594,0,4.262031555175781,0,0,23757.240295410156,12911.128173828125,43.27996826171875,16833806336,10737418240,8358236160,0
200,1740515428136,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,2.6994705200195313,2.697906494140625,2.889739990234375,2.694671630859375,2.698394775390625,2.6964340209960938,2.6926193237304688,2.6868438720703125,2.6991729736328125,2.700103759765625,57.61674499511719,2.6565399169921875,72.97055053710938,2.650909423828125,8.581932067871094,2.6858596801757813,0,23758.825561523438,12912.204833984375,43.28179931640625,16833806336,10737418240,8358252544,0
199,1740515428337,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,54.733612060546875,0,70.643310546875,0,10.258514404296875,0,0,23760.457275390625,12913.310607910156,43.28314208984375,16833806336,10737418240,8359063552,0
200,1740515428537,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,3.5430984497070313,0.13531494140625,5.8064422607421875,0.13411712646484375,0.1236724853515625,0.1232757568359375,10.191871643066406,7.296417236328125,0.69451904296875,0.134918212890625,58.730079650878906,0.098541259765625,61.87187576293945,0.0985870361328125,13.347007751464844,0.13616180419921875,0,23762.27001953125,12914.580322265625,43.2843017578125,16833806336,10737418240,8373305344,0
200,1740515428737,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,1.3397979736328125,1.2804183959960938,1.49609375,1.2587966918945313,1.2680587768554688,1.26904296875,1.264312744140625,1.2615585327148438,1.2806625366210938,1.2809066772460938,32.13511657714844,1.246978759765625,83.85813903808594,1.2414169311523438,5.363533020019531,1.259979248046875,0,23763.78369140625,12915.621765136719,43.28466796875,16833806336,10737418240,8373227520,0
200,1740515428938,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,3.6725997924804688,0,99.99566650390625,0,0,0,0,23765.38104248047,12916.792663574219,43.284912109375,16833806336,10737418240,8373489664,0
201,1740515429138,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,1.6495895385742188,1.6486053466796875,1.645904541015625,1.6455612182617188,1.649932861328125,1.6498336791992188,1.6489028930664063,1.6478729248046875,1.6468429565429688,1.6472320556640625,13.435249328613281,1.6240997314453125,97.29772186279297,1.623504638671875,1.6890335083007813,1.6466903686523438,0,23766.99334716797,12917.978820800781,43.284912109375,16833806336,10737418240,8373542912,0
200,1740515429340,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,10.357879638671875,0,92.48028564453125,0,0,0,0,23768.60382080078,12919.156677246094,43.284912109375,16833806336,10737418240,8373739520,0
200,1740515429540,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,1.828704833984375,1.7717514038085938,1.7987823486328125,1.7737655639648438,1.7769012451171875,1.7762680053710938,1.8871231079101563,1.8880081176757813,1.7736663818359375,1.77362060546875,29.39117431640625,1.7407989501953125,87.83524322509766,1.73785400390625,2.2307968139648438,1.7713623046875,0,23770.247314453125,12920.365295410156,43.284912109375,16833806336,10737418240,8374091776,0
200,1740515429740,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,5.561126708984375,0,96.48018646240234,0,0,0,0,23771.83544921875,12921.529907226563,43.284912109375,16833806336,10737418240,8374222848,0
199,1740515429941,2300,1506,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,1506,2300,2300,2300,0,0,0,0,0,0,0,0,0,0,8.322120666503906,0,99.99800109863281,0,0,0,0,23773.450561523438,12922.708190917969,43.284912109375,16833806336,10737418240,8374415360,0
