Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1740513787415,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,29.322647094726563,29.317626953125,68.6346435546875,28.790863037109375,29.221115112304688,29.23016357421875,29.21709442138672,29.177894592285156,29.334716796875,29.322647094726563,28.838111877441406,99.6793212890625,100,28.844146728515625,29.31159210205078,60.901123046875,0,20928.57061767578,11577.814575195313,38.17315673828125,16833806336,10737418240,8776130560,0
200,1740513787416,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,24.073577880859375,11.236854553222656,92.24470520019531,10.244972229003906,11.878135681152344,11.931388854980469,11.840408325195313,11.77606201171875,32.310386657714844,19.755470275878906,22.027694702148438,99.85132598876953,100,39.13593292236328,10.302665710449219,59.35294723510742,0,20928.63262939453,11577.863708496094,38.17315673828125,16833806336,10737418240,8775802880,0
200,1740513787616,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,6.743377685546875,0,10.617843627929688,0,0,7.064918518066406,5.8389739990234375,4.986000061035156,1.313385009765625,0,0,43.397178649902344,80.34740447998047,0,0,5.838371276855469,0,20930.49737548828,11579.19384765625,38.17791748046875,16833806336,10737418240,8783765504,0
204,1740513787816,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,0,59.76469039916992,63.449241638183594,0,0,10.065444946289063,0,20932.220825195313,11580.391784667969,38.1796875,16833806336,10737418240,8783126528,0
200,1740513788021,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0.4635009765625,0.42436981201171875,0.8414840698242188,0.41594696044921875,0.42534637451171875,0.42465972900390625,0.422760009765625,0.41945648193359375,0.42665863037109375,0.42568206787109375,0.36513519287109375,54.74121856689453,72.6209945678711,0.3568115234375,0.3903961181640625,9.271003723144531,0,20933.838928222656,11581.487060546875,38.18109130859375,16833806336,10737418240,8782671872,0
200,1740513788221,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0.5219268798828125,0,0,0,0,0,0,0,0,42.39093780517578,79.92334747314453,0,0,5.443687438964844,0,20935.543029785156,11582.695983886719,38.18212890625,16833806336,10737418240,8782663680,0
213,1740513788422,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0.6989212036132813,0.6671218872070313,1.00634765625,0.66741943359375,0.668212890625,0.67266845703125,0.6683578491210938,0.6653900146484375,0.66766357421875,0.6670684814453125,0.6440353393554688,30.862953186035156,84.8791732788086,0.6452255249023438,0.667266845703125,5.172920227050781,0,20937.180786132813,11583.835693359375,38.18243408203125,16833806336,10737418240,8781737984,0
200,1740513788636,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0.2569122314453125,0,0,0,0,13.59234619140625,99.99803161621094,0,0,0,0,20938.95916748047,11585.146545410156,38.18267822265625,16833806336,10737418240,8783384576,0
200,1740513788836,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0,0,0,0,0,0,0,0,0,0,0,10.136993408203125,93.34439849853516,0,0,0,0,20940.54168701172,11586.302673339844,38.18267822265625,16833806336,10737418240,8783511552,0
200,1740513789036,2300,2300,1506,1506,1500,1500,1500,1500,2300,1506,2300,2300,2300,2300,1506,1506,0.7476959228515625,0.7468032836914063,0.7609329223632813,0.76043701171875,0.744873046875,0.7548370361328125,0.7543411254882813,0.751861572265625,0.7468032836914063,0.7473983764648438,0.7101211547851563,21.656761169433594,92.4881362915039,0.7090301513671875,0.7235031127929688,1.7955245971679688,0,20942.202087402344,11587.534545898438,38.18267822265625,16833806336,10737418240,8782995456,0
