Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
202,1740515021623,4056,4056,4056,4056,4056,4056,4056,4056,68.2952651977539,69.18217468261719,62.63397216796875,62.542930603027344,62.46617889404297,62.61092758178711,70.36470794677734,70.41694641113281,68.9902114868164,70.28556823730469,70.60012817382813,68.04781341552734,63.40774154663086,63.52598571777344,30.000001907348633,20,15.000000953674316,14.285715103149414,42.105262756347656,57.142860412597656,0,0,20.37990951538086,17179869184,9663676416,13653573632,9166192640
192,1740515021834,4056,4056,4056,4056,4056,4056,4056,4056,68.2952651977539,69.18217468261719,62.63397216796875,62.542930603027344,62.46617889404297,62.61092758178711,70.36470794677734,70.41694641113281,68.9902114868164,70.28556823730469,70.60012817382813,68.04781341552734,63.40774154663086,63.52598571777344,60.000003814697266,57.142860412597656,52.38095474243164,45,59.09090805053711,57.142860412597656,19.047618865966797,23.809524536132813,18.3018856048584,17179869184,9663676416,13653573632,9166192640
204,1740515022027,4056,4056,4056,4056,4056,4056,4056,4056,68.2952651977539,69.18217468261719,62.63397216796875,62.542930603027344,62.46617889404297,62.61092758178711,70.36470794677734,70.41694641113281,68.9902114868164,70.28556823730469,70.60012817382813,68.04781341552734,63.40774154663086,63.52598571777344,30.000001907348633,21.052631378173828,15.789472579956055,15.000000953674316,55,57.894737243652344,31.57894515991211,21.052631378173828,18.3018856048584,17179869184,9663676416,13653573632,9166192640
204,1740515022232,4056,4056,4056,4056,4056,4056,4056,4056,68.13495635986328,69.22283935546875,62.28030776977539,62.03254318237305,62.21289825439453,62.10390090942383,70.04635620117188,70.07096099853516,68.7694320678711,70.33663177490234,70.67607116699219,68.10486602783203,62.971534729003906,63.02250671386719,25,20,5.263157844543457,10,50,50,0,0,18.3018856048584,17179869184,9663676416,13640630272,9166192640
201,1740515022437,4056,4056,4056,4056,4056,4056,4056,4056,68.13495635986328,69.22283935546875,62.28030776977539,62.03254318237305,62.21289825439453,62.10390090942383,70.04635620117188,70.07096099853516,68.7694320678711,70.33663177490234,70.67607116699219,68.10486602783203,62.971534729003906,63.02250671386719,35,33.333335876464844,31.81818199157715,19.047618865966797,45,45,9.523809432983398,5,18.3018856048584,17179869184,9663676416,13666828288,9166192640
201,1740515022638,4056,4056,4056,4056,4056,4056,4056,4056,68.13495635986328,69.22283935546875,62.28030776977539,62.03254318237305,62.21289825439453,62.10390090942383,70.04635620117188,70.07096099853516,68.7694320678711,70.33663177490234,70.67607116699219,68.10486602783203,62.971534729003906,63.02250671386719,57.894737243652344,50,45,45,70,57.894737243652344,35,35,18.3018856048584,17179869184,9663676416,13684916224,9166192640
204,1740515022840,4056,4056,4056,4056,4056,4056,4056,4056,68.13495635986328,69.22283935546875,62.28030776977539,62.03254318237305,62.21289825439453,62.10390090942383,70.04635620117188,70.07096099853516,68.7694320678711,70.33663177490234,70.67607116699219,68.10486602783203,62.971534729003906,63.02250671386719,28.571430206298828,10.526315689086914,5.263157844543457,0,45,45,30.000001907348633,10.526315689086914,18.656774520874023,17179869184,9663676416,13689372672,9166192640
204,1740515023044,4056,4056,4056,4056,4056,4056,4056,4056,68.13495635986328,69.22283935546875,62.28030776977539,62.03254318237305,62.21289825439453,62.10390090942383,70.04635620117188,70.07096099853516,68.7694320678711,70.33663177490234,70.67607116699219,68.10486602783203,62.971534729003906,63.02250671386719,36.842105865478516,38.095237731933594,23.809524536132813,14.285715103149414,47.619049072265625,47.619049072265625,0,9.090909004211426,18.656774520874023,17179869184,9663676416,13670334464,9166192640
203,1740515023250,4056,4056,4056,4056,4056,4056,4056,4056,67.88554382324219,68.57050323486328,62.47676086425781,62.289058685302734,62.40761947631836,62.336524963378906,69.8202133178711,69.88184356689453,68.5217514038086,69.52394104003906,69.76522064208984,67.51461029052734,63.209720611572266,63.31121063232422,42.85714340209961,38.095237731933594,20,19.047618865966797,50,47.619049072265625,9.090909004211426,0,18.656774520874023,17179869184,9663676416,13672136704,9166192640
202,1740515023453,4056,4056,4056,4056,4056,4056,4056,4056,67.88554382324219,68.57050323486328,62.47676086425781,62.289058685302734,62.40761947631836,62.336524963378906,69.8202133178711,69.88184356689453,68.5217514038086,69.52394104003906,69.76522064208984,67.51461029052734,63.209720611572266,63.31121063232422,40,36.842105865478516,25,15.789472579956055,45,50,0,4.761904716491699,18.656774520874023,17179869184,9663676416,13663944704,9166192640
204,1740515023656,4056,4056,4056,4056,4056,4056,4056,4056,67.88554382324219,68.57050323486328,62.47676086425781,62.289058685302734,62.40761947631836,62.336524963378906,69.8202133178711,69.88184356689453,68.5217514038086,69.52394104003906,69.76522064208984,67.51461029052734,63.209720611572266,63.31121063232422,45,45,28.571430206298828,23.809524536132813,47.619049072265625,55,0,0,18.656774520874023,17179869184,9663676416,13663944704,9166192640
204,1740515023861,4056,4056,4056,4056,4056,4056,4056,4056,67.88554382324219,68.57050323486328,62.47676086425781,62.289058685302734,62.40761947631836,62.336524963378906,69.8202133178711,69.88184356689453,68.5217514038086,69.52394104003906,69.76522064208984,67.51461029052734,63.209720611572266,63.31121063232422,40,33.333335876464844,21.052631378173828,15.000000953674316,52.38095474243164,42.85714340209961,9.523809432983398,0,19.299297332763672,17179869184,9663676416,13663944704,9166192640
204,1740515024066,4056,4056,4056,4056,4056,4056,4056,4056,67.88554382324219,68.57050323486328,62.47676086425781,62.289058685302734,62.40761947631836,62.336524963378906,69.8202133178711,69.88184356689453,68.5217514038086,69.52394104003906,69.76522064208984,67.51461029052734,63.209720611572266,63.31121063232422,33.333335876464844,25,22.72727394104004,15.000000953674316,50,47.619049072265625,4.761904716491699,0,19.299297332763672,17179869184,9663676416,13663944704,9166192640
204,1740515024271,4056,4056,4056,4056,4056,4056,4056,4056,67.76705932617188,68.56980895996094,60.53539276123047,59.985382080078125,60.508384704589844,60.26435089111328,69.69491577148438,69.76248168945313,68.39559936523438,69.5640640258789,69.86101531982422,67.50733184814453,61.0173454284668,60.82106018066406,30.000001907348633,25,15.000000953674316,14.285715103149414,50,50,0,0,19.299297332763672,17179869184,9663676416,13667860480,9166192640
204,1740515024476,4056,4056,4056,4056,4056,4056,4056,4056,67.76705932617188,68.56980895996094,60.53539276123047,59.985382080078125,60.508384704589844,60.26435089111328,69.69491577148438,69.76248168945313,68.39559936523438,69.5640640258789,69.86101531982422,67.50733184814453,61.0173454284668,60.82106018066406,35,35,20,19.047618865966797,42.85714340209961,55,20,20,19.299297332763672,17179869184,9663676416,13666893824,9166192640
204,1740515024680,4056,4056,4056,4056,4056,4056,4056,4056,67.76705932617188,68.56980895996094,60.53539276123047,59.985382080078125,60.508384704589844,60.26435089111328,69.69491577148438,69.76248168945313,68.39559936523438,69.5640640258789,69.86101531982422,67.50733184814453,61.0173454284668,60.82106018066406,38.095237731933594,33.333335876464844,20,15.000000953674316,61.904762268066406,66.66667175292969,55,70,19.299297332763672,17179869184,9663676416,13656915968,9166192640
203,1740515024885,4056,4056,4056,4056,4056,4056,4056,4056,67.76705932617188,68.56980895996094,60.53539276123047,59.985382080078125,60.508384704589844,60.26435089111328,69.69491577148438,69.76248168945313,68.39559936523438,69.5640640258789,69.86101531982422,67.50733184814453,61.0173454284668,60.82106018066406,40,25,15.000000953674316,15.000000953674316,68.42105102539063,61.904762268066406,85,52.38095474243164,17.999069213867188,17179869184,9663676416,13586546688,9166192640
204,1740515025088,4056,4056,4056,4056,4056,4056,4056,4056,67.76705932617188,68.56980895996094,60.53539276123047,59.985382080078125,60.508384704589844,60.26435089111328,69.69491577148438,69.76248168945313,68.39559936523438,69.5640640258789,69.86101531982422,67.50733184814453,61.0173454284668,60.82106018066406,45,45,33.333335876464844,25,75,57.894737243652344,66.66667175292969,80,17.999069213867188,17179869184,9663676416,13526368256,9166192640
202,1740515025293,4056,4056,4056,4056,4056,4056,4056,4056,69.67455291748047,70.66667175292969,69.24840545654297,70.48035430908203,68.59719848632813,70.1050033569336,71.83451080322266,71.8631820678711,70.43681335449219,71.7809829711914,72.05570220947266,69.49376678466797,70.60869598388672,71.21501922607422,35,28.571430206298828,20,19.047618865966797,50,47.619049072265625,30.000001907348633,28.571430206298828,17.999069213867188,17179869184,9663676416,13580599296,9166192640
200,1740515025495,4056,4056,4056,4056,4056,4056,4056,4056,69.67455291748047,70.66667175292969,69.24840545654297,70.48035430908203,68.59719848632813,70.1050033569336,71.83451080322266,71.8631820678711,70.43681335449219,71.7809829711914,72.05570220947266,69.49376678466797,70.60869598388672,71.21501922607422,45,35,33.333335876464844,25,61.11111068725586,60.000003814697266,45,40,17.999069213867188,17179869184,9663676416,13588561920,9166192640
204,1740515025696,4056,4056,4056,4056,4056,4056,4056,4056,69.67455291748047,70.66667175292969,69.24840545654297,70.48035430908203,68.59719848632813,70.1050033569336,71.83451080322266,71.8631820678711,70.43681335449219,71.7809829711914,72.05570220947266,69.49376678466797,70.60869598388672,71.21501922607422,40,31.57894515991211,21.052631378173828,26.3157901763916,75,55,50,42.105262756347656,17.999069213867188,17179869184,9663676416,13588037632,9166192640
203,1740515025901,4056,4056,4056,4056,4056,4056,4056,4056,69.67455291748047,70.66667175292969,69.24840545654297,70.48035430908203,68.59719848632813,70.1050033569336,71.83451080322266,71.8631820678711,70.43681335449219,71.7809829711914,72.05570220947266,69.49376678466797,70.60869598388672,71.21501922607422,21.052631378173828,10,10,9.090909004211426,57.142860412597656,80,57.142860412597656,35,19.084989547729492,17179869184,9663676416,13591724032,9166192640
200,1740515026104,4056,4056,4056,4056,4056,4056,4056,4056,69.67455291748047,70.66667175292969,69.24840545654297,70.48035430908203,68.59719848632813,70.1050033569336,71.83451080322266,71.8631820678711,70.43681335449219,71.7809829711914,72.05570220947266,69.49376678466797,70.60869598388672,71.21501922607422,28.571430206298828,19.047618865966797,9.523809432983398,0,57.142860412597656,61.904762268066406,50,66.66667175292969,19.084989547729492,17179869184,9663676416,13584203776,9166192640
204,1740515026305,4056,4056,4056,4056,4056,4056,4056,4056,72.06476593017578,73.41475677490234,71.04541778564453,72.36592864990234,70.43743133544922,71.92550659179688,74.3448257446289,74.40708923339844,72.88884735107422,74.84929656982422,75.31391143798828,72.10919189453125,72.34458923339844,73.01751708984375,40,31.57894515991211,20,15.000000953674316,65,55,40,30.000001907348633,19.084989547729492,17179869184,9663676416,13576552448,9166192640
204,1740515026510,4056,4056,4056,4056,4056,4056,4056,4056,72.06476593017578,73.41475677490234,71.04541778564453,72.36592864990234,70.43743133544922,71.92550659179688,74.3448257446289,74.40708923339844,72.88884735107422,74.84929656982422,75.31391143798828,72.10919189453125,72.34458923339844,73.01751708984375,31.57894515991211,25,21.052631378173828,18.18181800842285,45,60.000003814697266,14.285715103149414,9.523809432983398,19.084989547729492,17179869184,9663676416,13523042304,9166192640
204,1740515026715,4056,4056,4056,4056,4056,4056,4056,4056,72.06476593017578,73.41475677490234,71.04541778564453,72.36592864990234,70.43743133544922,71.92550659179688,74.3448257446289,74.40708923339844,72.88884735107422,74.84929656982422,75.31391143798828,72.10919189453125,72.34458923339844,73.01751708984375,61.904762268066406,57.142860412597656,52.38095474243164,52.6315803527832,61.904762268066406,70,50,50,22.886110305786133,17179869184,9663676416,13575045120,9166192640
204,1740515026920,4056,4056,4056,4056,4056,4056,4056,4056,72.06476593017578,73.41475677490234,71.04541778564453,72.36592864990234,70.43743133544922,71.92550659179688,74.3448257446289,74.40708923339844,72.88884735107422,74.84929656982422,75.31391143798828,72.10919189453125,72.34458923339844,73.01751708984375,35,26.3157901763916,28.571430206298828,20,60.000003814697266,47.619049072265625,30.000001907348633,28.571430206298828,22.886110305786133,17179869184,9663676416,13584039936,9166192640
204,1740515027125,4056,4056,4056,4056,4056,4056,4056,4056,72.06476593017578,73.41475677490234,71.04541778564453,72.36592864990234,70.43743133544922,71.92550659179688,74.3448257446289,74.40708923339844,72.88884735107422,74.84929656982422,75.31391143798828,72.10919189453125,72.34458923339844,73.01751708984375,25,23.809524536132813,10,9.523809432983398,50,52.38095474243164,9.523809432983398,0,22.886110305786133,17179869184,9663676416,13589676032,9166192640
204,1740515027330,4056,4056,4056,4056,4056,4056,4056,4056,71.26532745361328,72.40872192382813,67.10930633544922,67.18699645996094,66.89449310302734,67.16081237792969,73.2210464477539,73.21858215332031,71.94490814208984,73.57125854492188,73.86744689941406,71.30715942382813,67.95458221435547,68.32344055175781,30.000001907348633,23.809524536132813,15.000000953674316,14.285715103149414,47.619049072265625,50,4.761904716491699,0,22.886110305786133,17179869184,9663676416,13588660224,9166192640
201,1740515027535,4056,4056,4056,4056,4056,4056,4056,4056,71.26532745361328,72.40872192382813,67.10930633544922,67.18699645996094,66.89449310302734,67.16081237792969,73.2210464477539,73.21858215332031,71.94490814208984,73.57125854492188,73.86744689941406,71.30715942382813,67.95458221435547,68.32344055175781,33.333335876464844,25,14.285715103149414,10,50,45,5,9.090909004211426,22.886110305786133,17179869184,9663676416,13584809984,9166192640
202,1740515027736,4056,4056,4056,4056,4056,4056,4056,4056,71.26532745361328,72.40872192382813,67.10930633544922,67.18699645996094,66.89449310302734,67.16081237792969,73.2210464477539,73.21858215332031,71.94490814208984,73.57125854492188,73.86744689941406,71.30715942382813,67.95458221435547,68.32344055175781,21.052631378173828,23.809524536132813,15.000000953674316,14.285715103149414,50,50,0,0,21.9368839263916,17179869184,9663676416,13580124160,9166192640
201,1740515027939,4056,4056,4056,4056,4056,4056,4056,4056,71.26532745361328,72.40872192382813,67.10930633544922,67.18699645996094,66.89449310302734,67.16081237792969,73.2210464477539,73.21858215332031,71.94490814208984,73.57125854492188,73.86744689941406,71.30715942382813,67.95458221435547,68.32344055175781,33.333335876464844,21.052631378173828,15.000000953674316,5.263157844543457,50,45,9.523809432983398,0,21.9368839263916,17179869184,9663676416,13508444160,9166192640
202,1740515028140,4056,4056,4056,4056,4056,4056,4056,4056,71.26532745361328,72.40872192382813,67.10930633544922,67.18699645996094,66.89449310302734,67.16081237792969,73.2210464477539,73.21858215332031,71.94490814208984,73.57125854492188,73.86744689941406,71.30715942382813,67.95458221435547,68.32344055175781,47.36842346191406,45,30.000001907348633,28.571430206298828,52.38095474243164,45,0,0,21.9368839263916,17179869184,9663676416,13526810624,9166192640
