Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_10,CPU_TEMP_11,CPU_TEMP_12,CPU_TEMP_13,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_TEMP_6,CPU_TEMP_7,CPU_TEMP_8,CPU_TEMP_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
204,1740515179263,4056,4056,4056,4056,4056,4056,4056,4056,64.94924926757813,66.75623321533203,60.014461517333984,60.14796829223633,59.86761474609375,60.159149169921875,66.85291290283203,66.78327941894531,65.59060668945313,68.22567749023438,68.67243957519531,65.48596954345703,60.904022216796875,61.058624267578125,36.842105865478516,33.333335876464844,28.571430206298828,15.000000953674316,42.85714340209961,59.09090805053711,0,0,14.674108505249023,17179869184,9663676416,13703020544,9154199552
204,1740515179468,4056,4056,4056,4056,4056,4056,4056,4056,64.94924926757813,66.75623321533203,60.014461517333984,60.14796829223633,59.86761474609375,60.159149169921875,66.85291290283203,66.78327941894531,65.59060668945313,68.22567749023438,68.67243957519531,65.48596954345703,60.904022216796875,61.058624267578125,28.571430206298828,25,15.000000953674316,15.000000953674316,45,52.6315803527832,0,0,14.674108505249023,17179869184,9663676416,13701988352,9154199552
203,1740515179673,4056,4056,4056,4056,4056,4056,4056,4056,64.94924926757813,66.75623321533203,60.014461517333984,60.14796829223633,59.86761474609375,60.159149169921875,66.85291290283203,66.78327941894531,65.59060668945313,68.22567749023438,68.67243957519531,65.48596954345703,60.904022216796875,61.058624267578125,40,35,25,22.72727394104004,55,42.85714340209961,9.523809432983398,0,14.674108505249023,17179869184,9663676416,13693435904,9145810944
202,1740515179876,4056,4056,4056,4056,4056,4056,4056,4056,64.94924926757813,66.75623321533203,60.014461517333984,60.14796829223633,59.86761474609375,60.159149169921875,66.85291290283203,66.78327941894531,65.59060668945313,68.22567749023438,68.67243957519531,65.48596954345703,60.904022216796875,61.058624267578125,30.000001907348633,26.3157901763916,20,10.526315689086914,50,47.619049072265625,5,4.761904716491699,18.48222541809082,17179869184,9663676416,13693435904,9145810944
204,1740515180078,4056,4056,4056,4056,4056,4056,4056,4056,64.94924926757813,66.75623321533203,60.014461517333984,60.14796829223633,59.86761474609375,60.159149169921875,66.85291290283203,66.78327941894531,65.59060668945313,68.22567749023438,68.67243957519531,65.48596954345703,60.904022216796875,61.058624267578125,35,33.333335876464844,19.047618865966797,14.285715103149414,42.85714340209961,61.11111068725586,5,4.761904716491699,18.48222541809082,17179869184,9663676416,13693435904,9145810944
204,1740515180283,4056,4056,4056,4056,4056,4056,4056,4056,65.1922607421875,66.18867492675781,57.55200958251953,57.067134857177734,57.62335205078125,57.2536506652832,67.20951080322266,67.29475402832031,65.84619140625,67.40193939208984,67.74083709716797,65.09303283691406,58.151397705078125,58.28750228881836,30.000001907348633,28.571430206298828,20,14.285715103149414,40,54.54545593261719,5,0,18.48222541809082,17179869184,9663676416,13626064896,9145810944
204,1740515180488,4056,4056,4056,4056,4056,4056,4056,4056,65.1922607421875,66.18867492675781,57.55200958251953,57.067134857177734,57.62335205078125,57.2536506652832,67.20951080322266,67.29475402832031,65.84619140625,67.40193939208984,67.74083709716797,65.09303283691406,58.151397705078125,58.28750228881836,33.333335876464844,25,19.047618865966797,15.000000953674316,40,55,0,0,18.48222541809082,17179869184,9663676416,13625163776,9145810944
204,1740515180693,4056,4056,4056,4056,4056,4056,4056,4056,65.1922607421875,66.18867492675781,57.55200958251953,57.067134857177734,57.62335205078125,57.2536506652832,67.20951080322266,67.29475402832031,65.84619140625,67.40193939208984,67.74083709716797,65.09303283691406,58.151397705078125,58.28750228881836,35,35,26.3157901763916,15.000000953674316,57.142860412597656,57.142860412597656,10,5,18.48222541809082,17179869184,9663676416,13603012608,9145810944
204,1740515180898,4056,4056,4056,4056,4056,4056,4056,4056,65.1922607421875,66.18867492675781,57.55200958251953,57.067134857177734,57.62335205078125,57.2536506652832,67.20951080322266,67.29475402832031,65.84619140625,67.40193939208984,67.74083709716797,65.09303283691406,58.151397705078125,58.28750228881836,35,25,19.047618865966797,19.047618865966797,52.38095474243164,45,9.523809432983398,0,18.11105728149414,17179869184,9663676416,13602537472,9145810944
203,1740515181103,4056,4056,4056,4056,4056,4056,4056,4056,65.1922607421875,66.18867492675781,57.55200958251953,57.067134857177734,57.62335205078125,57.2536506652832,67.20951080322266,67.29475402832031,65.84619140625,67.40193939208984,67.74083709716797,65.09303283691406,58.151397705078125,58.28750228881836,33.333335876464844,25,15.000000953674316,10,57.894737243652344,40,0,0,18.11105728149414,17179869184,9663676416,13573341184,9145810944
204,1740515181306,4056,4056,4056,4056,4056,4056,4056,4056,65.58074188232422,66.23468017578125,57.70703125,57.33076477050781,57.801177978515625,57.49375915527344,67.67170715332031,67.82807159423828,66.24880981445313,67.38328552246094,67.66285705566406,65.18355560302734,58.340579986572266,58.42948532104492,31.57894515991211,33.333335876464844,19.047618865966797,15.000000953674316,47.619049072265625,52.38095474243164,4.761904716491699,0,18.11105728149414,17179869184,9663676416,13574373376,9145810944
204,1740515181511,4056,4056,4056,4056,4056,4056,4056,4056,65.58074188232422,66.23468017578125,57.70703125,57.33076477050781,57.801177978515625,57.49375915527344,67.67170715332031,67.82807159423828,66.24880981445313,67.38328552246094,67.66285705566406,65.18355560302734,58.340579986572266,58.42948532104492,25,30.000001907348633,15.789472579956055,14.285715103149414,47.619049072265625,50,0,0,18.11105728149414,17179869184,9663676416,13575995392,9145810944
204,1740515181716,4056,4056,4056,4056,4056,4056,4056,4056,65.58074188232422,66.23468017578125,57.70703125,57.33076477050781,57.801177978515625,57.49375915527344,67.67170715332031,67.82807159423828,66.24880981445313,67.38328552246094,67.66285705566406,65.18355560302734,58.340579986572266,58.42948532104492,36.3636360168457,20,23.809524536132813,5.263157844543457,50,47.619049072265625,0,0,17.811466217041016,17179869184,9663676416,13571129344,9145810944
200,1740515181921,4056,4056,4056,4056,4056,4056,4056,4056,65.58074188232422,66.23468017578125,57.70703125,57.33076477050781,57.801177978515625,57.49375915527344,67.67170715332031,67.82807159423828,66.24880981445313,67.38328552246094,67.66285705566406,65.18355560302734,58.340579986572266,58.42948532104492,35,25,15.000000953674316,14.285715103149414,45,55,0,0,17.811466217041016,17179869184,9663676416,13571129344,9137422336
201,1740515182121,4056,4056,4056,4056,4056,4056,4056,4056,65.58074188232422,66.23468017578125,57.70703125,57.33076477050781,57.801177978515625,57.49375915527344,67.67170715332031,67.82807159423828,66.24880981445313,67.38328552246094,67.66285705566406,65.18355560302734,58.340579986572266,58.42948532104492,31.57894515991211,28.571430206298828,20,15.000000953674316,50,50,5,9.090909004211426,17.811466217041016,17179869184,9663676416,13571129344,9137422336
204,1740515182322,4056,4056,4056,4056,4056,4056,4056,4056,65.47802734375,66.245361328125,57.34743118286133,57.28242874145508,57.52289962768555,57.424156188964844,67.49750518798828,67.62773132324219,66.13475799560547,67.39293670654297,67.69034576416016,65.19938659667969,57.91910934448242,57.97366714477539,30.000001907348633,25,15.000000953674316,10,55,40,4.761904716491699,0,17.811466217041016,17179869184,9663676416,13571391488,9137422336
204,1740515182527,4056,4056,4056,4056,4056,4056,4056,4056,65.47802734375,66.245361328125,57.34743118286133,57.28242874145508,57.52289962768555,57.424156188964844,67.49750518798828,67.62773132324219,66.13475799560547,67.39293670654297,67.69034576416016,65.19938659667969,57.91910934448242,57.97366714477539,25,25,15.000000953674316,14.285715103149414,57.142860412597656,42.85714340209961,0,0,17.811466217041016,17179869184,9663676416,13573537792,9137422336
204,1740515182732,4056,4056,4056,4056,4056,4056,4056,4056,65.47802734375,66.245361328125,57.34743118286133,57.28242874145508,57.52289962768555,57.424156188964844,67.49750518798828,67.62773132324219,66.13475799560547,67.39293670654297,67.69034576416016,65.19938659667969,57.91910934448242,57.97366714477539,38.095237731933594,28.571430206298828,19.047618865966797,14.285715103149414,47.619049072265625,50,0,0,17.359920501708984,17179869184,9663676416,13573062656,9137422336
200,1740515182937,4056,4056,4056,4056,4056,4056,4056,4056,65.47802734375,66.245361328125,57.34743118286133,57.28242874145508,57.52289962768555,57.424156188964844,67.49750518798828,67.62773132324219,66.13475799560547,67.39293670654297,67.69034576416016,65.19938659667969,57.91910934448242,57.97366714477539,25,15.789472579956055,15.000000953674316,10.526315689086914,60.000003814697266,33.333335876464844,9.523809432983398,5,17.359920501708984,17179869184,9663676416,13574586368,9137422336
204,1740515183138,4056,4056,4056,4056,4056,4056,4056,4056,65.47802734375,66.245361328125,57.34743118286133,57.28242874145508,57.52289962768555,57.424156188964844,67.49750518798828,67.62773132324219,66.13475799560547,67.39293670654297,67.69034576416016,65.19938659667969,57.91910934448242,57.97366714477539,35,25,19.047618865966797,14.285715103149414,55,36.842105865478516,9.523809432983398,0,17.359920501708984,17179869184,9663676416,13563576320,9137422336
204,1740515183343,4056,4056,4056,4056,4056,4056,4056,4056,65.92435455322266,65.56588745117188,57.9749755859375,57.54574966430664,58.05235290527344,57.714054107666016,68.28270721435547,68.53723907470703,66.68405151367188,66.41764831542969,66.5309066772461,64.6566162109375,58.6063117980957,58.744754791259766,35,38.095237731933594,30.000001907348633,28.571430206298828,50,57.142860412597656,15.000000953674316,15.000000953674316,17.359920501708984,17179869184,9663676416,13553483776,9137422336
204,1740515183548,4056,4056,4056,4056,4056,4056,4056,4056,65.92435455322266,65.56588745117188,57.9749755859375,57.54574966430664,58.05235290527344,57.714054107666016,68.28270721435547,68.53723907470703,66.68405151367188,66.41764831542969,66.5309066772461,64.6566162109375,58.6063117980957,58.744754791259766,30.000001907348633,20,20,10,80.95238494873047,85.71428680419922,68.42105102539063,52.38095474243164,17.359920501708984,17179869184,9663676416,13537017856,9137422336
203,1740515183753,4056,4056,4056,4056,4056,4056,4056,4056,65.92435455322266,65.56588745117188,57.9749755859375,57.54574966430664,58.05235290527344,57.714054107666016,68.28270721435547,68.53723907470703,66.68405151367188,66.41764831542969,66.5309066772461,64.6566162109375,58.6063117980957,58.744754791259766,25,25,14.285715103149414,21.052631378173828,55,52.38095474243164,28.571430206298828,15.000000953674316,17.214488983154297,17179869184,9663676416,13500874752,9137422336
204,1740515183956,4056,4056,4056,4056,4056,4056,4056,4056,65.92435455322266,65.56588745117188,57.9749755859375,57.54574966430664,58.05235290527344,57.714054107666016,68.28270721435547,68.53723907470703,66.68405151367188,66.41764831542969,66.5309066772461,64.6566162109375,58.6063117980957,58.744754791259766,40,35,25,23.809524536132813,65,57.894737243652344,42.85714340209961,30.000001907348633,17.214488983154297,17179869184,9663676416,13487521792,9137422336
204,1740515184161,4056,4056,4056,4056,4056,4056,4056,4056,65.92435455322266,65.56588745117188,57.9749755859375,57.54574966430664,58.05235290527344,57.714054107666016,68.28270721435547,68.53723907470703,66.68405151367188,66.41764831542969,66.5309066772461,64.6566162109375,58.6063117980957,58.744754791259766,23.809524536132813,19.047618865966797,15.789472579956055,10,57.142860412597656,50,70,57.142860412597656,17.214488983154297,17179869184,9663676416,13487521792,9137422336
204,1740515184366,4056,4056,4056,4056,4056,4056,4056,4056,68.16004943847656,69.28379821777344,66.05889892578125,66.6815414428711,65.47624969482422,66.36729431152344,70.50862121582031,70.59112548828125,68.99021911621094,70.6417007446289,71.01388549804688,68.00695037841797,67.47673797607422,68.12445831298828,25,15.000000953674316,13.636363983154297,10,80,70,80,100,17.214488983154297,17179869184,9663676416,13473759232,9137422336
204,1740515184571,4056,4056,4056,4056,4056,4056,4056,4056,68.16004943847656,69.28379821777344,66.05889892578125,66.6815414428711,65.47624969482422,66.36729431152344,70.50862121582031,70.59112548828125,68.99021911621094,70.6417007446289,71.01388549804688,68.00695037841797,67.47673797607422,68.12445831298828,40,40,35,28.571430206298828,71.42857360839844,68.18181610107422,90.47618865966797,60.000003814697266,17.214488983154297,17179869184,9663676416,13468975104,9137422336
203,1740515184775,4056,4056,4056,4056,4056,4056,4056,4056,68.16004943847656,69.28379821777344,66.05889892578125,66.6815414428711,65.47624969482422,66.36729431152344,70.50862121582031,70.59112548828125,68.99021911621094,70.6417007446289,71.01388549804688,68.00695037841797,67.47673797607422,68.12445831298828,15.000000953674316,9.523809432983398,0,4.761904716491699,71.42857360839844,28.571430206298828,14.285715103149414,10,19.437747955322266,17179869184,9663676416,13470351360,9137422336
204,1740515184979,4056,4056,4056,4056,4056,4056,4056,4056,68.16004943847656,69.28379821777344,66.05889892578125,66.6815414428711,65.47624969482422,66.36729431152344,70.50862121582031,70.59112548828125,68.99021911621094,70.6417007446289,71.01388549804688,68.00695037841797,67.47673797607422,68.12445831298828,30.000001907348633,21.052631378173828,19.047618865966797,10.526315689086914,36.842105865478516,55,5.263157844543457,9.523809432983398,19.437747955322266,17179869184,9663676416,13490028544,9137422336
204,1740515185184,4056,4056,4056,4056,4056,4056,4056,4056,68.16004943847656,69.28379821777344,66.05889892578125,66.6815414428711,65.47624969482422,66.36729431152344,70.50862121582031,70.59112548828125,68.99021911621094,70.6417007446289,71.01388549804688,68.00695037841797,67.47673797607422,68.12445831298828,35,30.000001907348633,30.000001907348633,19.047618865966797,55,55,28.571430206298828,50,19.437747955322266,17179869184,9663676416,13453819904,9137422336
202,1740515185389,4056,4056,4056,4056,4056,4056,4056,4056,70.3326187133789,70.8967514038086,68.96272277832031,71.00372314453125,68.442138671875,70.39513397216797,72.76734924316406,72.84207153320313,71.18252563476563,72.04425811767578,72.32733917236328,69.73606872558594,70.39025115966797,70.99397277832031,19.047618865966797,14.285715103149414,0,4.761904716491699,50,50,47.619049072265625,75,19.437747955322266,17179869184,9663676416,13454753792,9137422336
204,1740515185591,4056,4056,4056,4056,4056,4056,4056,4056,70.3326187133789,70.8967514038086,68.96272277832031,71.00372314453125,68.442138671875,70.39513397216797,72.76734924316406,72.84207153320313,71.18252563476563,72.04425811767578,72.32733917236328,69.73606872558594,70.39025115966797,70.99397277832031,36.842105865478516,31.57894515991211,28.571430206298828,21.052631378173828,70,60.000003814697266,75,47.619049072265625,19.437747955322266,17179869184,9663676416,13507149824,9137422336
204,1740515185796,4056,4056,4056,4056,4056,4056,4056,4056,70.3326187133789,70.8967514038086,68.96272277832031,71.00372314453125,68.442138671875,70.39513397216797,72.76734924316406,72.84207153320313,71.18252563476563,72.04425811767578,72.32733917236328,69.73606872558594,70.39025115966797,70.99397277832031,25,19.047618865966797,5.263157844543457,13.636363983154297,45,52.38095474243164,25,10,23.129684448242188,17179869184,9663676416,13511475200,9137422336
204,1740515186001,4056,4056,4056,4056,4056,4056,4056,4056,70.3326187133789,70.8967514038086,68.96272277832031,71.00372314453125,68.442138671875,70.39513397216797,72.76734924316406,72.84207153320313,71.18252563476563,72.04425811767578,72.32733917236328,69.73606872558594,70.39025115966797,70.99397277832031,38.095237731933594,30.000001907348633,23.809524536132813,10,50,45,5,9.523809432983398,23.129684448242188,17179869184,9663676416,13528236032,9137422336
202,1740515186206,4056,4056,4056,4056,4056,4056,4056,4056,70.3326187133789,70.8967514038086,68.96272277832031,71.00372314453125,68.442138671875,70.39513397216797,72.76734924316406,72.84207153320313,71.18252563476563,72.04425811767578,72.32733917236328,69.73606872558594,70.39025115966797,70.99397277832031,45,42.85714340209961,33.333335876464844,28.571430206298828,47.619049072265625,47.619049072265625,14.285715103149414,0,23.129684448242188,17179869184,9663676416,13528236032,9137422336
204,1740515186409,4056,4056,4056,4056,4056,4056,4056,4056,69.43447875976563,70.4590835571289,67.21971893310547,67.48445892333984,66.80731201171875,67.27401733398438,71.5087890625,71.50751495361328,70.15230560302734,71.60946655273438,71.9156494140625,69.3385009765625,68.43785858154297,68.95548248291016,35,35,31.57894515991211,15.789472579956055,35,60.000003814697266,0,0,23.129684448242188,17179869184,9663676416,13532119040,9137422336
204,1740515186614,4056,4056,4056,4056,4056,4056,4056,4056,69.43447875976563,70.4590835571289,67.21971893310547,67.48445892333984,66.80731201171875,67.27401733398438,71.5087890625,71.50751495361328,70.15230560302734,71.60946655273438,71.9156494140625,69.3385009765625,68.43785858154297,68.95548248291016,47.36842346191406,42.85714340209961,42.85714340209961,50,42.85714340209961,57.142860412597656,9.523809432983398,0,23.129684448242188,17179869184,9663676416,13524631552,9137422336
211,1740515186819,4056,4056,4056,4056,4056,4056,4056,4056,69.43447875976563,70.4590835571289,67.21971893310547,67.48445892333984,66.80731201171875,67.27401733398438,71.5087890625,71.50751495361328,70.15230560302734,71.60946655273438,71.9156494140625,69.3385009765625,68.43785858154297,68.95548248291016,72.7272720336914,68.42105102539063,61.904762268066406,57.894737243652344,85,95,85.71428680419922,85.71428680419922,20.700103759765625,17179869184,9663676416,13657292800,9137422336
197,1740515187038,4056,4056,4056,4056,4056,4056,4056,4056,69.43447875976563,70.4590835571289,67.21971893310547,67.48445892333984,66.80731201171875,67.27401733398438,71.5087890625,71.50751495361328,70.15230560302734,71.60946655273438,71.9156494140625,69.3385009765625,68.43785858154297,68.95548248291016,47.619049072265625,45.45454788208008,38.095237731933594,36.3636360168457,63.6363639831543,63.6363639831543,52.38095474243164,50,20.700103759765625,17179869184,9663676416,13693992960,9137422336
201,1740515187236,4056,4056,4056,4056,4056,4056,4056,4056,70.59841918945313,72.50878143310547,68.01904296875,68.89403533935547,67.52196502685547,68.6801986694336,72.77643585205078,72.6575927734375,71.39982604980469,74.08207702636719,74.47584533691406,71.1139907836914,69.29151153564453,69.63678741455078,90.47618865966797,90,85.71428680419922,85,100,100,100,100,20.700103759765625,17179869184,9663676416,13741064192,9151709184
203,1740515187438,4056,4056,4056,4056,4056,4056,4056,4056,70.59841918945313,72.50878143310547,68.01904296875,68.89403533935547,67.52196502685547,68.6801986694336,72.77643585205078,72.6575927734375,71.39982604980469,74.08207702636719,74.47584533691406,71.1139907836914,69.29151153564453,69.63678741455078,42.105262756347656,40,26.3157901763916,21.052631378173828,80.95238494873047,78.94737243652344,70,68.42105102539063,20.700103759765625,17179869184,9663676416,13752762368,9233170432
205,1740515187642,4056,4056,4056,4056,4056,4056,4056,4056,70.59841918945313,72.50878143310547,68.01904296875,68.89403533935547,67.52196502685547,68.6801986694336,72.77643585205078,72.6575927734375,71.39982604980469,74.08207702636719,74.47584533691406,71.1139907836914,69.29151153564453,69.63678741455078,30.000001907348633,19.047618865966797,19.047618865966797,19.047618865966797,55,52.38095474243164,38.095237731933594,23.809524536132813,20.700103759765625,17179869184,9663676416,13767327744,9233170432
201,1740515187851,4056,4056,4056,4056,4056,4056,4056,4056,70.59841918945313,72.50878143310547,68.01904296875,68.89403533935547,67.52196502685547,68.6801986694336,72.77643585205078,72.6575927734375,71.39982604980469,74.08207702636719,74.47584533691406,71.1139907836914,69.29151153564453,69.63678741455078,33.333335876464844,21.052631378173828,15.000000953674316,10,47.619049072265625,47.619049072265625,14.285715103149414,14.285715103149414,18.95687484741211,17179869184,9663676416,13693911040,9233170432
204,1740515188053,4056,4056,4056,4056,4056,4056,4056,4056,70.59841918945313,72.50878143310547,68.01904296875,68.89403533935547,67.52196502685547,68.6801986694336,72.77643585205078,72.6575927734375,71.39982604980469,74.08207702636719,74.47584533691406,71.1139907836914,69.29151153564453,69.63678741455078,20,23.809524536132813,15.000000953674316,9.523809432983398,55,40,10.526315689086914,5,18.95687484741211,17179869184,9663676416,13655867392,9233170432
204,1740515188258,4056,4056,4056,4056,4056,4056,4056,4056,73.05447387695313,73.97945404052734,69.18527221679688,69.35420227050781,68.90135955810547,69.30884552001953,75.3687973022461,75.3453140258789,73.87248229980469,75.2105712890625,75.40912628173828,72.74797821044922,70.2493896484375,70.61153411865234,35,30.000001907348633,20,14.285715103149414,47.619049072265625,55,9.523809432983398,0,18.95687484741211,17179869184,9663676416,13662502912,9233170432
204,1740515188463,4056,4056,4056,4056,4056,4056,4056,4056,73.05447387695313,73.97945404052734,69.18527221679688,69.35420227050781,68.90135955810547,69.30884552001953,75.3687973022461,75.3453140258789,73.87248229980469,75.2105712890625,75.40912628173828,72.74797821044922,70.2493896484375,70.61153411865234,30.000001907348633,28.571430206298828,15.000000953674316,5,50,45,0,0,18.95687484741211,17179869184,9663676416,13646364672,9233170432
204,1740515188668,4056,4056,4056,4056,4056,4056,4056,4056,73.05447387695313,73.97945404052734,69.18527221679688,69.35420227050781,68.90135955810547,69.30884552001953,75.3687973022461,75.3453140258789,73.87248229980469,75.2105712890625,75.40912628173828,72.74797821044922,70.2493896484375,70.61153411865234,40,30.000001907348633,27.272727966308594,20,50,52.38095474243164,0,0,18.95687484741211,17179869184,9663676416,13645791232,9233170432
204,1740515188872,4056,4056,4056,4056,4056,4056,4056,4056,73.05447387695313,73.97945404052734,69.18527221679688,69.35420227050781,68.90135955810547,69.30884552001953,75.3687973022461,75.3453140258789,73.87248229980469,75.2105712890625,75.40912628173828,72.74797821044922,70.2493896484375,70.61153411865234,40,33.333335876464844,21.052631378173828,19.047618865966797,42.85714340209961,52.38095474243164,22.72727394104004,15.000000953674316,25.42989730834961,17179869184,9663676416,13645791232,9233170432
204,1740515189077,4056,4056,4056,4056,4056,4056,4056,4056,73.05447387695313,73.97945404052734,69.18527221679688,69.35420227050781,68.90135955810547,69.30884552001953,75.3687973022461,75.3453140258789,73.87248229980469,75.2105712890625,75.40912628173828,72.74797821044922,70.2493896484375,70.61153411865234,35,26.3157901763916,25,14.285715103149414,57.894737243652344,60.000003814697266,45,35,25.42989730834961,17179869184,9663676416,13645791232,9233170432
204,1740515189282,4056,4056,4056,4056,4056,4056,4056,4056,69.87053680419922,70.90877532958984,65.0115966796875,64.91517639160156,64.83124542236328,64.85415649414063,71.80656433105469,71.75127410888672,70.51820373535156,72.03082275390625,72.2850341796875,69.75953674316406,65.86018371582031,66.10958862304688,35,30.000001907348633,19.047618865966797,15.000000953674316,50,45,40,33.333335876464844,25.42989730834961,17179869184,9663676416,13645791232,9233170432
204,1740515189487,4056,4056,4056,4056,4056,4056,4056,4056,69.87053680419922,70.90877532958984,65.0115966796875,64.91517639160156,64.83124542236328,64.85415649414063,71.80656433105469,71.75127410888672,70.51820373535156,72.03082275390625,72.2850341796875,69.75953674316406,65.86018371582031,66.10958862304688,28.571430206298828,28.571430206298828,19.047618865966797,10,50,47.619049072265625,10,5,25.42989730834961,17179869184,9663676416,13672300544,9233170432
